,Contig,count,Depth avg,std,min,25%,Depth median,75%,max,count_nonzero,count_unique,count_unique_nonzero,sample,dataset,ncbi,region,id,distribution,genome_size,weighted_dist,readshare,expected_average_coverage,simulation_error,readsGB
389,NZ_CP053893.1.region002,19846.0,29.80923107931069,53.49829823251478,0.0,5.0,7.0,11.0,338.0,19813,19844,19811,sample_1,0_3GB,NZ_CP053893_1,region002,Genome3,0.2446251127244625,5984367,1463926.4519595534,132815899.70894413,22.1938092548375,0.03,0.3
329,NZ_CP053893.1.region003,20374.0,4.375085893786198,4.238876629456096,0.0,3.0,4.0,5.0,132.0,20069,20341,20036,sample_3,0_3GB,NZ_CP053893_1,region003,Genome3,0.1655945985,5984367,990978.8506416494,94377998.92053978,15.770757194627231,0.03,0.3
345,NZ_CP053893.1.region003,20374.0,6.04329046824384,6.1465592277711725,0.0,4.0,6.0,7.0,181.0,20275,20341,20242,sample_0,0_3GB,NZ_CP053893_1,region003,Genome3,0.218619331978138,5984367,1308298.3158520136,119097703.34463066,19.90147050550721,0.03,0.3
361,NZ_CP053893.1.region003,20374.0,6.730146264847354,6.937196242564856,0.0,5.0,6.0,8.0,210.0,20334,20341,20301,sample_2,0_3GB,NZ_CP053893_1,region003,Genome3,0.2555441281744456,5984367,1529269.8476909224,127574452.59452334,21.31795269149157,0.03,0.3
377,NZ_CP053893.1.region003,20374.0,4.954353587906155,4.878655911670374,0.0,3.0,5.0,6.0,140.0,20039,20341,20006,sample_4,0_3GB,NZ_CP053893_1,region003,Genome3,0.1808401188,5984367,1082213.6392227996,91139954.0043098,15.22967324769851,0.03,0.3
393,NZ_CP053893.1.region003,20374.0,6.28330224796309,6.704331263834064,0.0,4.0,6.0,7.0,246.0,20341,20341,20308,sample_1,0_3GB,NZ_CP053893_1,region003,Genome3,0.2446251127244625,5984367,1463926.4519595534,132815899.70894413,22.1938092548375,0.03,0.3
327,NZ_CP053893.1.region004,19578.0,4.506589028501379,2.4386810044350304,0.0,3.0,4.0,6.0,22.0,19298,19578,19298,sample_3,0_3GB,NZ_CP053893_1,region004,Genome3,0.1655945985,5984367,990978.8506416494,94377998.92053978,15.770757194627231,0.03,0.3
343,NZ_CP053893.1.region004,19578.0,5.962968638267443,2.8458924181090506,0.0,4.0,6.0,7.0,22.0,19454,19578,19454,sample_0,0_3GB,NZ_CP053893_1,region004,Genome3,0.218619331978138,5984367,1308298.3158520136,119097703.34463066,19.90147050550721,0.03,0.3
359,NZ_CP053893.1.region004,19578.0,7.148329757891511,3.2261102304216838,0.0,5.0,7.0,9.0,26.0,19540,19578,19540,sample_2,0_3GB,NZ_CP053893_1,region004,Genome3,0.2555441281744456,5984367,1529269.8476909224,127574452.59452334,21.31795269149157,0.03,0.3
375,NZ_CP053893.1.region004,19578.0,5.151190111349474,2.7362334238639145,0.0,3.0,5.0,6.0,23.0,19449,19578,19449,sample_4,0_3GB,NZ_CP053893_1,region004,Genome3,0.1808401188,5984367,1082213.6392227996,91139954.0043098,15.22967324769851,0.03,0.3
391,NZ_CP053893.1.region004,19578.0,7.005414240474002,3.302521292311048,0.0,5.0,7.0,9.0,25.0,19557,19578,19557,sample_1,0_3GB,NZ_CP053893_1,region004,Genome3,0.2446251127244625,5984367,1463926.4519595534,132815899.70894413,22.1938092548375,0.03,0.3
326,NZ_CP053893.1.region005,66020.0,4.342608300514995,2.2347281600717195,0.0,3.0,4.0,6.0,27.0,65092,65902,64974,sample_3,0_3GB,NZ_CP053893_1,region005,Genome3,0.1655945985,5984367,990978.8506416494,94377998.92053978,15.770757194627231,0.03,0.3
342,NZ_CP053893.1.region005,66020.0,5.649863677673432,2.523031187822921,0.0,4.0,5.0,7.0,30.0,65725,65902,65607,sample_0,0_3GB,NZ_CP053893_1,region005,Genome3,0.218619331978138,5984367,1308298.3158520136,119097703.34463066,19.90147050550721,0.03,0.3
358,NZ_CP053893.1.region005,66020.0,6.658482278097546,2.8373745780016506,0.0,5.0,6.0,8.0,43.0,65861,65902,65743,sample_2,0_3GB,NZ_CP053893_1,region005,Genome3,0.2555441281744456,5984367,1529269.8476909224,127574452.59452334,21.31795269149157,0.03,0.3
374,NZ_CP053893.1.region005,66020.0,4.718448954862163,2.301915709664012,0.0,3.0,5.0,6.0,19.0,65294,65902,65176,sample_4,0_3GB,NZ_CP053893_1,region005,Genome3,0.1808401188,5984367,1082213.6392227996,91139954.0043098,15.22967324769851,0.03,0.3
390,NZ_CP053893.1.region005,66020.0,6.327824901544987,2.5413763044642126,0.0,5.0,6.0,8.0,36.0,65926,65902,65808,sample_1,0_3GB,NZ_CP053893_1,region005,Genome3,0.2446251127244625,5984367,1463926.4519595534,132815899.70894413,22.1938092548375,0.03,0.3
328,NZ_CP053893.1.region006,20740.0,5.154628736740598,3.043230523625696,0.0,3.0,5.0,7.0,17.0,20371,20740,20371,sample_3,0_3GB,NZ_CP053893_1,region006,Genome3,0.1655945985,5984367,990978.8506416494,94377998.92053978,15.770757194627231,0.03,0.3
344,NZ_CP053893.1.region006,20740.0,7.016827386692382,3.5446299833128223,0.0,5.0,6.0,9.0,25.0,20712,20740,20712,sample_0,0_3GB,NZ_CP053893_1,region006,Genome3,0.218619331978138,5984367,1308298.3158520136,119097703.34463066,19.90147050550721,0.03,0.3
360,NZ_CP053893.1.region006,20740.0,8.143635486981678,4.296056622833924,0.0,5.0,7.0,10.0,31.0,20667,20740,20667,sample_2,0_3GB,NZ_CP053893_1,region006,Genome3,0.2555441281744456,5984367,1529269.8476909224,127574452.59452334,21.31795269149157,0.03,0.3
376,NZ_CP053893.1.region006,20740.0,5.453567984570878,3.196931586534694,0.0,3.0,5.0,7.0,20.0,20519,20740,20519,sample_4,0_3GB,NZ_CP053893_1,region006,Genome3,0.1808401188,5984367,1082213.6392227996,91139954.0043098,15.22967324769851,0.03,0.3
392,NZ_CP053893.1.region006,20740.0,7.863452266152363,4.189881114907979,0.0,5.0,7.0,10.0,25.0,20671,20740,20671,sample_1,0_3GB,NZ_CP053893_1,region006,Genome3,0.2446251127244625,5984367,1463926.4519595534,132815899.70894413,22.1938092548375,0.03,0.3
335,NZ_LT906445.1.region001,21700.0,13.59147465437788,8.216340162797819,2.0,9.0,11.0,14.0,56.0,21700,21700,21700,sample_3,0_3GB,NZ_LT906445_1,region001,Genome4,0.1513400897,2132142,322678.56153313746,30730985.74438522,14.413198438183397,0.03,0.3
351,NZ_LT906445.1.region001,21700.0,13.066728110599078,8.790046325588106,1.0,8.0,10.0,14.0,64.0,21700,21700,21700,sample_0,0_3GB,NZ_LT906445_1,region001,Genome4,0.1387160781861283,2132142,295762.37637592794,26923996.870838784,12.627675300631376,0.03,0.3
367,NZ_LT906445.1.region001,21700.0,11.807649769585254,6.568210943746642,2.0,8.0,10.0,13.0,51.0,21700,21700,21700,sample_2,0_3GB,NZ_LT906445_1,region001,Genome4,0.1365972244863403,2132142,291244.6794107546,24296157.15172582,11.395187164703769,0.03,0.3
383,NZ_LT906445.1.region001,21700.0,11.476451612903226,5.626699954191309,1.0,8.0,10.0,13.0,52.0,21700,21700,21700,sample_4,0_3GB,NZ_LT906445_1,region001,Genome4,0.1405702385,2132142,299715.709455867,25240927.469546635,11.838295699604734,0.03,0.3
399,NZ_LT906445.1.region001,21700.0,14.466405529953915,7.272913591908406,2.0,10.0,13.0,16.0,59.0,21700,21700,21700,sample_1,0_3GB,NZ_LT906445_1,region001,Genome4,0.170460239817046,2132142,363445.4366439961,32973878.29721112,15.465141766923178,0.03,0.3
334,NZ_LT906470.1.region001,26313.0,16.377113974081254,5.646050348758061,4.0,13.0,16.0,19.0,63.0,26313,26313,26313,sample_3,0_3GB,NZ_LT906470_1,region001,Genome5,0.2124527201,2041290,433677.613012929,41302218.77721703,20.2333910307781,0.03,0.3
350,NZ_LT906470.1.region001,26313.0,13.514156500589062,5.48028119133791,1.0,10.0,13.0,16.0,58.0,26313,26313,26313,sample_0,0_3GB,NZ_LT906470_1,region001,Genome5,0.1739126949826087,2041290,355006.2451410493,32317116.025457315,15.831712312046458,0.03,0.3
366,NZ_LT906470.1.region001,26313.0,14.902557671113138,5.094717625568628,4.0,12.0,14.0,17.0,52.0,26313,26313,26313,sample_2,0_3GB,NZ_LT906470_1,region001,Genome5,0.1943501142805649,2041290,396724.9447797743,33095511.38884501,16.213037534522297,0.03,0.3
382,NZ_LT906470.1.region001,26313.0,16.992779234598867,4.864282381304928,4.0,14.0,17.0,19.0,51.0,26313,26313,26313,sample_4,0_3GB,NZ_LT906470_1,region001,Genome5,0.2167059185,2041290,442359.624374865,37253860.381802864,18.25015572593941,0.03,0.3
398,NZ_LT906470.1.region001,26313.0,17.04199445141185,5.5023578935479485,3.0,14.0,16.0,20.0,59.0,26313,26313,26313,sample_1,0_3GB,NZ_LT906470_1,region001,Genome5,0.2208158466220816,2041290,450749.17955118895,40894580.28784468,20.033694520545676,0.03,0.3
332,NZ_LT906470.1.region002,32244.0,16.467901004838108,7.180422752850847,5.0,13.0,16.0,19.0,110.0,32244,32242,32242,sample_3,0_3GB,NZ_LT906470_1,region002,Genome5,0.2124527201,2041290,433677.613012929,41302218.77721703,20.2333910307781,0.03,0.3
348,NZ_LT906470.1.region002,32244.0,14.058491502295,6.779543833477589,2.0,11.0,13.0,16.0,89.0,32244,32242,32242,sample_0,0_3GB,NZ_LT906470_1,region002,Genome5,0.1739126949826087,2041290,355006.2451410493,32317116.025457315,15.831712312046458,0.03,0.3
364,NZ_LT906470.1.region002,32244.0,15.44950998635405,6.131570294307733,3.0,12.0,15.0,18.0,83.0,32244,32242,32242,sample_2,0_3GB,NZ_LT906470_1,region002,Genome5,0.1943501142805649,2041290,396724.9447797743,33095511.38884501,16.213037534522297,0.03,0.3
380,NZ_LT906470.1.region002,32244.0,17.009769259397096,6.462990198533275,4.0,14.0,16.0,19.0,101.0,32244,32242,32242,sample_4,0_3GB,NZ_LT906470_1,region002,Genome5,0.2167059185,2041290,442359.624374865,37253860.381802864,18.25015572593941,0.03,0.3
396,NZ_LT906470.1.region002,32244.0,17.464706612082868,7.168809657492369,4.0,14.0,16.0,20.0,98.0,32244,32242,32242,sample_1,0_3GB,NZ_LT906470_1,region002,Genome5,0.2208158466220816,2041290,450749.17955118895,40894580.28784468,20.033694520545676,0.03,0.3
333,NZ_LT906470.1.region003,21755.0,16.06931739829924,5.305017778725067,3.0,13.0,16.0,18.0,60.0,21755,21739,21739,sample_3,0_3GB,NZ_LT906470_1,region003,Genome5,0.2124527201,2041290,433677.613012929,41302218.77721703,20.2333910307781,0.03,0.3
349,NZ_LT906470.1.region003,21755.0,13.479062284532292,5.02251624528581,3.0,11.0,13.0,16.0,64.0,21755,21739,21739,sample_0,0_3GB,NZ_LT906470_1,region003,Genome5,0.1739126949826087,2041290,355006.2451410493,32317116.025457315,15.831712312046458,0.03,0.3
365,NZ_LT906470.1.region003,21755.0,14.726591588140655,4.792330563682062,3.0,12.0,14.0,17.0,64.0,21755,21739,21739,sample_2,0_3GB,NZ_LT906470_1,region003,Genome5,0.1943501142805649,2041290,396724.9447797743,33095511.38884501,16.213037534522297,0.03,0.3
381,NZ_LT906470.1.region003,21755.0,16.488899103654333,4.800870973111754,3.0,13.0,16.0,19.0,59.0,21755,21739,21739,sample_4,0_3GB,NZ_LT906470_1,region003,Genome5,0.2167059185,2041290,442359.624374865,37253860.381802864,18.25015572593941,0.03,0.3
397,NZ_LT906470.1.region003,21755.0,16.79908067111009,5.224212472266313,4.0,13.0,16.0,19.0,63.0,21755,21739,21739,sample_1,0_3GB,NZ_LT906470_1,region003,Genome5,0.2208158466220816,2041290,450749.17955118895,40894580.28784468,20.033694520545676,0.03,0.3
4,NC_014328.1.region001,18132.0,9.705327597617472,6.03171514843911,2.0,7.0,9.0,12.0,313.0,18132,18086,18086,sample_3,0_5GB,NC_014328_1,region001,Genome1,0.1671582227,4630065,773953.4363854754,124856294.43535112,26.9664236755534,0.03,0.5
20,NC_014328.1.region001,18132.0,8.41473637767483,5.321090364921572,0.0,6.0,8.0,10.0,299.0,18126,18086,18080,sample_0,0_5GB,NC_014328_1,region001,Genome1,0.1427720113857227,4630065,661043.6928966362,110777378.9530678,23.925663884430957,0.03,0.5
36,NC_014328.1.region001,18132.0,11.849492609750715,6.828986717280992,2.0,9.0,11.0,14.0,410.0,18132,18086,18086,sample_2,0_5GB,NC_014328_1,region001,Genome1,0.2041241841795875,4630065,945108.2408234618,150859494.36491543,32.582586716366926,0.03,0.5
52,NC_014328.1.region001,18132.0,17.71056695345246,9.88149141929287,2.0,14.0,17.0,20.0,583.0,18132,18086,18086,sample_4,0_5GB,NC_014328_1,region001,Genome1,0.3052909686,4630065,1413517.028530959,207236950.04620484,44.7589720762462,0.03,0.5
68,NC_014328.1.region001,18132.0,6.067946172512685,4.165859030685227,0.0,4.0,6.0,7.0,233.0,18089,18086,18043,sample_1,0_5GB,NC_014328_1,region001,Genome1,0.1071690597107169,4630065,496199.71244950045,82184818.3292034,17.75025152545448,0.03,0.5
3,NC_014328.1.region002,19021.0,9.407759844382523,4.274317543789088,1.0,7.0,9.0,11.0,41.0,19021,19019,19019,sample_3,0_5GB,NC_014328_1,region002,Genome1,0.1671582227,4630065,773953.4363854754,124856294.43535112,26.9664236755534,0.03,0.5
19,NC_014328.1.region002,19021.0,8.488985857736186,3.632043847455832,1.0,6.0,8.0,10.0,37.0,19021,19019,19019,sample_0,0_5GB,NC_014328_1,region002,Genome1,0.1427720113857227,4630065,661043.6928966362,110777378.9530678,23.925663884430957,0.03,0.5
35,NC_014328.1.region002,19021.0,11.380579359655115,4.660537431355932,1.0,8.0,11.0,13.0,45.0,19021,19019,19019,sample_2,0_5GB,NC_014328_1,region002,Genome1,0.2041241841795875,4630065,945108.2408234618,150859494.36491543,32.582586716366926,0.03,0.5
51,NC_014328.1.region002,19021.0,17.4017138951685,6.293318875382458,2.0,14.0,17.0,20.0,64.0,19021,19019,19019,sample_4,0_5GB,NC_014328_1,region002,Genome1,0.3052909686,4630065,1413517.028530959,207236950.04620484,44.7589720762462,0.03,0.5
67,NC_014328.1.region002,19021.0,6.29215078071605,3.124136205425562,0.0,4.0,6.0,8.0,28.0,18992,19019,18990,sample_1,0_5GB,NC_014328_1,region002,Genome1,0.1071690597107169,4630065,496199.71244950045,82184818.3292034,17.75025152545448,0.03,0.5
0,NC_014328.1.region003,20732.0,10.141230947327802,4.374493780046231,1.0,7.0,10.0,12.0,41.0,20732,20725,20725,sample_3,0_5GB,NC_014328_1,region003,Genome1,0.1671582227,4630065,773953.4363854754,124856294.43535112,26.9664236755534,0.03,0.5
16,NC_014328.1.region003,20732.0,8.743488327223616,3.973307488121876,0.0,6.0,8.0,11.0,37.0,20716,20725,20709,sample_0,0_5GB,NC_014328_1,region003,Genome1,0.1427720113857227,4630065,661043.6928966362,110777378.9530678,23.925663884430957,0.03,0.5
32,NC_014328.1.region003,20732.0,11.778265483310824,4.92854585043446,1.0,9.0,11.0,14.0,50.0,20732,20725,20725,sample_2,0_5GB,NC_014328_1,region003,Genome1,0.2041241841795875,4630065,945108.2408234618,150859494.36491543,32.582586716366926,0.03,0.5
48,NC_014328.1.region003,20732.0,17.38770982056724,6.6535640121721045,4.0,14.0,16.0,19.0,64.0,20732,20725,20725,sample_4,0_5GB,NC_014328_1,region003,Genome1,0.3052909686,4630065,1413517.028530959,207236950.04620484,44.7589720762462,0.03,0.5
64,NC_014328.1.region003,20732.0,6.39764615087787,3.2665854554788107,0.0,4.0,6.0,8.0,49.0,20662,20725,20655,sample_1,0_5GB,NC_014328_1,region003,Genome1,0.1071690597107169,4630065,496199.71244950045,82184818.3292034,17.75025152545448,0.03,0.5
2,NC_014328.1.region004,22089.0,10.897912988365247,18.774543026509708,0.0,7.0,9.0,11.0,436.0,22083,22066,22060,sample_3,0_5GB,NC_014328_1,region004,Genome1,0.1671582227,4630065,773953.4363854754,124856294.43535112,26.9664236755534,0.03,0.5
18,NC_014328.1.region004,22089.0,8.98315903843542,14.815421975811631,1.0,6.0,8.0,10.0,326.0,22089,22066,22066,sample_0,0_5GB,NC_014328_1,region004,Genome1,0.1427720113857227,4630065,661043.6928966362,110777378.9530678,23.925663884430957,0.03,0.5
34,NC_014328.1.region004,22089.0,13.00688125311241,21.425287919309604,1.0,9.0,11.0,14.0,488.0,22089,22066,22066,sample_2,0_5GB,NC_014328_1,region004,Genome1,0.2041241841795875,4630065,945108.2408234618,150859494.36491543,32.582586716366926,0.03,0.5
50,NC_014328.1.region004,22089.0,19.47996740459052,32.42077616254688,5.0,14.0,17.0,20.0,727.0,22089,22066,22066,sample_4,0_5GB,NC_014328_1,region004,Genome1,0.3052909686,4630065,1413517.028530959,207236950.04620484,44.7589720762462,0.03,0.5
66,NC_014328.1.region004,22089.0,6.838607451672778,12.330031747123522,0.0,4.0,6.0,8.0,289.0,22006,22066,21983,sample_1,0_5GB,NC_014328_1,region004,Genome1,0.1071690597107169,4630065,496199.71244950045,82184818.3292034,17.75025152545448,0.03,0.5
1,NC_014328.1.region005,21571.0,10.577349218858652,18.599277772266014,0.0,7.0,9.0,11.0,436.0,21569,21570,21568,sample_3,0_5GB,NC_014328_1,region005,Genome1,0.1671582227,4630065,773953.4363854754,124856294.43535112,26.9664236755534,0.03,0.5
17,NC_014328.1.region005,21571.0,8.807890222984563,14.771970816158042,0.0,5.0,7.0,10.0,326.0,21560,21570,21559,sample_0,0_5GB,NC_014328_1,region005,Genome1,0.1427720113857227,4630065,661043.6928966362,110777378.9530678,23.925663884430957,0.03,0.5
33,NC_014328.1.region005,21571.0,12.403875573686896,21.9612097821393,1.0,8.0,10.0,13.0,488.0,21571,21570,21570,sample_2,0_5GB,NC_014328_1,region005,Genome1,0.2041241841795875,4630065,945108.2408234618,150859494.36491543,32.582586716366926,0.03,0.5
49,NC_014328.1.region005,21571.0,19.903342450512262,32.23854892173468,6.0,14.0,17.0,20.0,727.0,21571,21570,21570,sample_4,0_5GB,NC_014328_1,region005,Genome1,0.3052909686,4630065,1413517.028530959,207236950.04620484,44.7589720762462,0.03,0.5
65,NC_014328.1.region005,21571.0,6.637290807102128,12.540967014231969,0.0,4.0,5.0,7.0,289.0,21510,21570,21509,sample_1,0_5GB,NC_014328_1,region005,Genome1,0.1071690597107169,4630065,496199.71244950045,82184818.3292034,17.75025152545448,0.03,0.5
11,NZ_CP020566.1.region001,21701.0,40.85240311506382,10.324036307393444,18.0,34.0,39.0,44.0,101.0,21701,21701,21701,sample_3,0_5GB,NZ_CP020566_1,region001,Genome2,0.303454369,2071952,628742.886758288,101430529.67094325,48.954092407036086,0.03,0.5
27,NZ_CP020566.1.region001,21701.0,42.94474908990369,10.19143209809536,21.0,36.0,41.0,47.0,110.0,21701,21701,21701,sample_0,0_5GB,NZ_CP020566_1,region001,Genome2,0.3259798834674019,2071952,675414.6715100503,113185660.52490866,54.62754954019624,0.03,0.5
43,NZ_CP020566.1.region001,21701.0,28.67388599603705,10.33387586424372,9.0,22.0,26.0,31.0,102.0,21701,21701,21701,sample_2,0_5GB,NZ_CP020566_1,region001,Genome2,0.2093843488790615,2071952,433834.3204286692,69249238.7549088,33.422221535493485,0.03,0.5
59,NZ_CP020566.1.region001,21701.0,22.777752177319016,9.579233248013814,8.0,17.0,20.0,24.0,87.0,21701,21701,21701,sample_4,0_5GB,NZ_CP020566_1,region001,Genome2,0.1565927556,2071952,324452.6731509312,47568286.0984115,22.958198886080133,0.03,0.5
75,NZ_CP020566.1.region001,21701.0,35.19271001336344,10.724819585830558,12.0,29.0,33.0,38.0,108.0,21701,21701,21701,sample_1,0_5GB,NZ_CP020566_1,region001,Genome2,0.256929741125693,2071952,532346.0909848618,88171689.09646453,42.55488983164887,0.03,0.5
10,NZ_CP053893.1.region001,21541.0,6.519985144607957,2.958052811279965,0.0,4.0,6.0,8.0,46.0,21405,21538,21402,sample_3,0_5GB,NZ_CP053893_1,region001,Genome3,0.1513400897,5984367,905674.63857772,146105920.61583638,24.41459900701885,0.03,0.5
26,NZ_CP053893.1.region001,21541.0,5.780882967364561,2.5057942843805696,0.0,4.0,6.0,7.0,61.0,21498,21538,21495,sample_0,0_5GB,NZ_CP053893_1,region001,Genome3,0.1387160781861283,5984367,830127.920666486,139112431.19836062,23.245972581287315,0.03,0.5
42,NZ_CP053893.1.region001,21541.0,6.040898751218607,2.6269173764156832,0.0,4.0,6.0,8.0,35.0,21514,21538,21511,sample_2,0_5GB,NZ_CP053893_1,region001,Genome3,0.1365972244863403,5984367,817447.9225076468,130482176.46658872,21.803839314431876,0.03,0.5
58,NZ_CP053893.1.region001,21541.0,6.207371988301379,2.674744057283101,0.0,4.0,6.0,8.0,31.0,21512,21538,21509,sample_4,0_5GB,NZ_CP053893_1,region001,Genome3,0.1405702385,5984367,841223.8964615295,123332560.61998232,20.609123842167826,0.03,0.5
74,NZ_CP053893.1.region001,21541.0,7.202915370688455,2.7911191642725632,0.0,5.0,7.0,9.0,37.0,21530,21538,21527,sample_1,0_5GB,NZ_CP053893_1,region001,Genome3,0.170460239817046,5984367,1020096.6339732162,168957084.0891064,28.233075292525744,0.03,0.5
5,NZ_CP053893.1.region002,19846.0,35.85392522422654,78.27571143539328,0.0,5.0,7.0,11.0,576.0,19819,19844,19817,sample_3,0_5GB,NZ_CP053893_1,region002,Genome3,0.1513400897,5984367,905674.63857772,146105920.61583638,24.41459900701885,0.03,0.5
21,NZ_CP053893.1.region002,19846.0,33.971278847122846,76.62485488692462,0.0,5.0,7.0,11.0,567.0,19764,19844,19762,sample_0,0_5GB,NZ_CP053893_1,region002,Genome3,0.1387160781861283,5984367,830127.920666486,139112431.19836062,23.245972581287315,0.03,0.5
37,NZ_CP053893.1.region002,19846.0,34.475964929960696,77.27459847470432,0.0,5.0,7.0,11.0,580.0,19809,19844,19807,sample_2,0_5GB,NZ_CP053893_1,region002,Genome3,0.1365972244863403,5984367,817447.9225076468,130482176.46658872,21.803839314431876,0.03,0.5
53,NZ_CP053893.1.region002,19846.0,36.02035674695153,79.75083008510217,0.0,5.0,7.0,11.0,553.0,19801,19844,19799,sample_4,0_5GB,NZ_CP053893_1,region002,Genome3,0.1405702385,5984367,841223.8964615295,123332560.61998232,20.609123842167826,0.03,0.5
69,NZ_CP053893.1.region002,19846.0,38.15252443817394,79.13231113829765,0.0,6.0,8.0,13.0,571.0,19840,19844,19838,sample_1,0_5GB,NZ_CP053893_1,region002,Genome3,0.170460239817046,5984367,1020096.6339732162,168957084.0891064,28.233075292525744,0.03,0.5
9,NZ_CP053893.1.region003,20374.0,7.044223029351134,6.752102464934853,0.0,5.0,6.0,8.0,243.0,20372,20341,20339,sample_3,0_5GB,NZ_CP053893_1,region003,Genome3,0.1513400897,5984367,905674.63857772,146105920.61583638,24.41459900701885,0.03,0.5
25,NZ_CP053893.1.region003,20374.0,6.451310493766565,6.290592228251273,0.0,4.0,6.0,8.0,194.0,20346,20341,20313,sample_0,0_5GB,NZ_CP053893_1,region003,Genome3,0.1387160781861283,5984367,830127.920666486,139112431.19836062,23.245972581287315,0.03,0.5
41,NZ_CP053893.1.region003,20374.0,6.172720133503485,5.972174873222301,0.0,4.0,6.0,7.0,179.0,20344,20341,20311,sample_2,0_5GB,NZ_CP053893_1,region003,Genome3,0.1365972244863403,5984367,817447.9225076468,130482176.46658872,21.803839314431876,0.03,0.5
57,NZ_CP053893.1.region003,20374.0,6.446794934720723,6.419740460110817,0.0,4.0,6.0,8.0,211.0,20331,20341,20298,sample_4,0_5GB,NZ_CP053893_1,region003,Genome3,0.1405702385,5984367,841223.8964615295,123332560.61998232,20.609123842167826,0.03,0.5
73,NZ_CP053893.1.region003,20374.0,7.946844016884264,8.020269051379842,0.0,5.0,7.0,9.0,251.0,20370,20341,20337,sample_1,0_5GB,NZ_CP053893_1,region003,Genome3,0.170460239817046,5984367,1020096.6339732162,168957084.0891064,28.233075292525744,0.03,0.5
7,NZ_CP053893.1.region004,19578.0,6.844825824905506,3.2405916712754284,0.0,5.0,6.0,8.0,29.0,19546,19578,19546,sample_3,0_5GB,NZ_CP053893_1,region004,Genome3,0.1513400897,5984367,905674.63857772,146105920.61583638,24.41459900701885,0.03,0.5
23,NZ_CP053893.1.region004,19578.0,6.453621411788743,3.0513005611988864,0.0,4.0,6.0,8.0,25.0,19554,19578,19554,sample_0,0_5GB,NZ_CP053893_1,region004,Genome3,0.1387160781861283,5984367,830127.920666486,139112431.19836062,23.245972581287315,0.03,0.5
39,NZ_CP053893.1.region004,19578.0,6.195883134130146,3.037285017898562,0.0,4.0,6.0,8.0,32.0,19548,19578,19548,sample_2,0_5GB,NZ_CP053893_1,region004,Genome3,0.1365972244863403,5984367,817447.9225076468,130482176.46658872,21.803839314431876,0.03,0.5
55,NZ_CP053893.1.region004,19578.0,6.600674226172234,3.2296772746787314,0.0,4.0,6.0,8.0,30.0,19520,19578,19520,sample_4,0_5GB,NZ_CP053893_1,region004,Genome3,0.1405702385,5984367,841223.8964615295,123332560.61998232,20.609123842167826,0.03,0.5
71,NZ_CP053893.1.region004,19578.0,7.864797221370926,3.679302808260623,0.0,5.0,7.0,10.0,32.0,19563,19578,19563,sample_1,0_5GB,NZ_CP053893_1,region004,Genome3,0.170460239817046,5984367,1020096.6339732162,168957084.0891064,28.233075292525744,0.03,0.5
6,NZ_CP053893.1.region005,66020.0,6.648242956679794,2.727410831128275,0.0,5.0,6.0,8.0,37.0,65925,65902,65807,sample_3,0_5GB,NZ_CP053893_1,region005,Genome3,0.1513400897,5984367,905674.63857772,146105920.61583638,24.41459900701885,0.03,0.5
22,NZ_CP053893.1.region005,66020.0,5.951953953347471,2.5660678814236118,0.0,4.0,6.0,8.0,38.0,65860,65902,65742,sample_0,0_5GB,NZ_CP053893_1,region005,Genome3,0.1387160781861283,5984367,830127.920666486,139112431.19836062,23.245972581287315,0.03,0.5
38,NZ_CP053893.1.region005,66020.0,5.834353226295062,2.601933592695206,0.0,4.0,6.0,7.0,30.0,65807,65902,65689,sample_2,0_5GB,NZ_CP053893_1,region005,Genome3,0.1365972244863403,5984367,817447.9225076468,130482176.46658872,21.803839314431876,0.03,0.5
54,NZ_CP053893.1.region005,66020.0,6.153105119660709,2.7539786917278444,0.0,4.0,6.0,8.0,37.0,65883,65902,65765,sample_4,0_5GB,NZ_CP053893_1,region005,Genome3,0.1405702385,5984367,841223.8964615295,123332560.61998232,20.609123842167826,0.03,0.5
70,NZ_CP053893.1.region005,66020.0,7.220630112087246,2.883307092325658,0.0,5.0,7.0,9.0,37.0,65935,65902,65817,sample_1,0_5GB,NZ_CP053893_1,region005,Genome3,0.170460239817046,5984367,1020096.6339732162,168957084.0891064,28.233075292525744,0.03,0.5
8,NZ_CP053893.1.region006,20740.0,8.087078109932497,3.738555108244996,0.0,5.0,8.0,10.0,40.0,20693,20740,20693,sample_3,0_5GB,NZ_CP053893_1,region006,Genome3,0.1513400897,5984367,905674.63857772,146105920.61583638,24.41459900701885,0.03,0.5
24,NZ_CP053893.1.region006,20740.0,7.629411764705883,3.858143612640822,0.0,5.0,7.0,10.0,27.0,20702,20740,20702,sample_0,0_5GB,NZ_CP053893_1,region006,Genome3,0.1387160781861283,5984367,830127.920666486,139112431.19836062,23.245972581287315,0.03,0.5
40,NZ_CP053893.1.region006,20740.0,7.227965284474445,3.995224620266328,0.0,4.0,6.0,9.0,32.0,20685,20740,20685,sample_2,0_5GB,NZ_CP053893_1,region006,Genome3,0.1365972244863403,5984367,817447.9225076468,130482176.46658872,21.803839314431876,0.03,0.5
56,NZ_CP053893.1.region006,20740.0,6.953616200578592,3.673098471817956,0.0,4.0,6.0,9.0,34.0,20710,20740,20710,sample_4,0_5GB,NZ_CP053893_1,region006,Genome3,0.1405702385,5984367,841223.8964615295,123332560.61998232,20.609123842167826,0.03,0.5
