Contig,Breadth,Depth avg,Depth median,readsGB,type,count,std,min,25%,75%,max,count_nonzero,count_unique,count_unique_nonzero,expected_value,expected_value_int,err,AE,RAE,std_res
NC_014328.1.region005,,5.804088822956747,5.0,0.165,K-mer,21571.0,9.448030457483595,0.0,4.0,6.0,213.0,21460.0,21570.0,21459.0,9.786583673273777,10.0,-4.7865836732737765,4.7865836732737765,0.48909648484848484,-2.524613082699761
NC_014328.1.region004,,5.831680927158314,5.0,0.165,K-mer,22089.0,9.376641929589924,0.0,3.0,7.0,213.0,21965.0,22066.0,21942.0,9.786583673273777,10.0,-4.7865836732737765,4.7865836732737765,0.48909648484848484,-2.524613082699761
NZ_LT906470.1.region001,,5.032873484589366,5.0,0.165,K-mer,26313.0,2.3852548559902984,0.0,3.0,6.0,22.0,26156.0,26313.0,26156.0,9.786583673273777,10.0,-4.7865836732737765,4.7865836732737765,0.48909648484848484,-2.524613082699761
NZ_CP053893.1.region003,,5.205065279277511,5.0,0.165,K-mer,20374.0,5.2548988079247,0.0,3.0,6.0,157.0,20265.0,20341.0,20232.0,9.786583673273777,10.0,-4.7865836732737765,4.7865836732737765,0.48909648484848484,-2.524613082699761
NZ_LT906445.1.region001,,5.890460829493088,5.0,0.165,K-mer,21700.0,2.774325361368618,0.0,4.0,7.0,23.0,21668.0,21700.0,21668.0,9.786583673273777,10.0,-4.7865836732737765,4.7865836732737765,0.48909648484848484,-2.524613082699761
NC_014328.1.region002,,5.294621733873088,5.0,0.165,K-mer,19021.0,2.593741353002783,0.0,4.0,7.0,23.0,18966.0,19019.0,18964.0,9.786583673273777,10.0,-4.7865836732737765,4.7865836732737765,0.48909648484848484,-2.524613082699761
NZ_CP053893.1.region001,,4.895594447797224,5.0,0.165,K-mer,21541.0,2.239182102066817,0.0,3.0,6.0,29.0,21457.0,21538.0,21454.0,9.786583673273777,10.0,-4.7865836732737765,4.7865836732737765,0.48909648484848484,-2.524613082699761
NC_014328.1.region001,,4.88721597176263,5.0,0.165,K-mer,18132.0,3.468845852484923,0.0,3.0,6.0,177.0,17976.0,18086.0,17930.0,9.786583673273777,10.0,-4.7865836732737765,4.7865836732737765,0.48909648484848484,-2.524613082699761
NC_014328.1.region003,,7.442407871888867,7.0,0.24,K-mer,20732.0,3.4470731356332496,0.0,5.0,9.0,29.0,20721.0,20725.0,20714.0,14.23503079748913,14.0,-7.235030797489131,7.235030797489131,0.5082553666666667,-3.8160104683982214
NZ_CP053893.1.region002,,33.80731633578555,8.0,0.24,K-mer,19846.0,55.16168277020036,0.0,6.0,13.0,297.0,19837.0,19844.0,19835.0,14.23503079748913,14.0,-6.235030797489131,6.235030797489131,0.4380061333333333,-3.28857519200347
NZ_CP020566.1.region001,,7.773789226302935,7.0,0.24,K-mer,21701.0,3.852095792674804,0.0,5.0,9.0,37.0,21678.0,21701.0,21678.0,14.23503079748913,14.0,-7.235030797489131,7.235030797489131,0.5082553666666667,-3.8160104683982214
NZ_LT906470.1.region002,,7.57834015630815,7.0,0.24,K-mer,32244.0,3.950595532382813,0.0,5.0,9.0,51.0,32195.0,32242.0,32193.0,14.23503079748913,14.0,-7.235030797489131,7.235030797489131,0.5082553666666667,-3.8160104683982214
NZ_CP053893.1.region005,,7.212708270221145,7.0,0.24,K-mer,66020.0,2.6904106081950587,0.0,5.0,9.0,35.0,65999.0,65902.0,65881.0,14.23503079748913,14.0,-7.235030797489131,7.235030797489131,0.5082553666666667,-3.8160104683982214
NZ_CP053893.1.region004,,7.552456839309429,7.0,0.24,K-mer,19578.0,3.4430147925958168,0.0,5.0,9.0,30.0,19563.0,19578.0,19563.0,14.23503079748913,14.0,-7.235030797489131,7.235030797489131,0.5082553666666667,-3.8160104683982214
NZ_CP053893.1.region006,,8.36268081002893,8.0,0.24,K-mer,20740.0,4.109276385885024,0.0,6.0,10.0,29.0,20706.0,20740.0,20706.0,14.23503079748913,14.0,-6.235030797489131,6.235030797489131,0.4380061333333333,-3.28857519200347
NZ_LT906470.1.region003,,7.29487474143875,7.0,0.24,K-mer,21755.0,3.024047672466617,1.0,5.0,9.0,37.0,21755.0,21739.0,21739.0,14.23503079748913,14.0,-7.235030797489131,7.235030797489131,0.5082553666666667,-3.8160104683982214
NC_014328.1.region005,,8.209818738120624,7.0,0.24,K-mer,21571.0,13.48526619252742,0.0,5.0,9.0,305.0,21565.0,21570.0,21564.0,14.23503079748913,14.0,-7.235030797489131,7.235030797489131,0.5082553666666667,-3.8160104683982214
NC_014328.1.region004,,8.302956222554213,7.0,0.24,K-mer,22089.0,13.752933599265672,0.0,5.0,9.0,305.0,22066.0,22066.0,22043.0,14.23503079748913,14.0,-7.235030797489131,7.235030797489131,0.5082553666666667,-3.8160104683982214
NZ_LT906470.1.region001,,7.361684338539885,7.0,0.24,K-mer,26313.0,3.247662408334248,0.0,5.0,9.0,30.0,26300.0,26313.0,26300.0,14.23503079748913,14.0,-7.235030797489131,7.235030797489131,0.5082553666666667,-3.8160104683982214
NZ_CP053893.1.region003,,7.645872190046137,7.0,0.24,K-mer,20374.0,7.891517601764454,0.0,5.0,9.0,236.0,20352.0,20341.0,20319.0,14.23503079748913,14.0,-7.235030797489131,7.235030797489131,0.5082553666666667,-3.8160104683982214
NZ_LT906445.1.region001,,7.875115207373271,7.0,0.24,K-mer,21700.0,3.86779520216434,0.0,5.0,10.0,37.0,21697.0,21700.0,21697.0,14.23503079748913,14.0,-7.235030797489131,7.235030797489131,0.5082553666666667,-3.8160104683982214
NC_014328.1.region002,,7.327585300457389,7.0,0.24,K-mer,19021.0,3.376838720942738,0.0,5.0,9.0,27.0,19004.0,19019.0,19002.0,14.23503079748913,14.0,-7.235030797489131,7.235030797489131,0.5082553666666667,-3.8160104683982214
NZ_CP053893.1.region001,,6.958126363678566,7.0,0.24,K-mer,21541.0,2.7428494863100905,0.0,5.0,9.0,23.0,21530.0,21538.0,21527.0,14.23503079748913,14.0,-7.235030797489131,7.235030797489131,0.5082553666666667,-3.8160104683982214
NC_014328.1.region001,,7.356331347893227,7.0,0.24,K-mer,18132.0,4.675769182566714,0.0,5.0,9.0,246.0,18129.0,18086.0,18083.0,14.23503079748913,14.0,-7.235030797489131,7.235030797489131,0.5082553666666667,-3.8160104683982214
NC_014328.1.region003,,5.712762878641714,5.0,0.18,K-mer,20732.0,2.8902763714507778,0.0,4.0,7.0,23.0,20656.0,20725.0,20649.0,10.676273098116848,11.0,-5.676273098116848,5.676273098116848,0.5316717777777777,-2.993866670397354
NZ_CP053893.1.region002,,24.80041318149753,6.0,0.18,K-mer,19846.0,40.95923065431022,0.0,4.0,10.0,238.0,19766.0,19844.0,19764.0,10.676273098116848,11.0,-4.676273098116848,4.676273098116848,0.4380061333333333,-2.466431394002602
NZ_CP020566.1.region001,,5.967328694530206,6.0,0.18,K-mer,21701.0,2.9034369911356297,0.0,4.0,8.0,25.0,21560.0,21701.0,21560.0,10.676273098116848,11.0,-4.676273098116848,4.676273098116848,0.4380061333333333,-2.466431394002602
NZ_LT906470.1.region002,,5.56044535417442,5.0,0.18,K-mer,32244.0,3.216274521417519,0.0,4.0,7.0,43.0,32069.0,32242.0,32067.0,10.676273098116848,11.0,-5.676273098116848,5.676273098116848,0.5316717777777777,-2.993866670397354
NZ_CP053893.1.region005,,5.524386549530445,5.0,0.18,K-mer,66020.0,2.3344138106140973,0.0,4.0,7.0,30.0,65857.0,65902.0,65739.0,10.676273098116848,11.0,-5.676273098116848,5.676273098116848,0.5316717777777777,-2.993866670397354
NZ_CP053893.1.region004,,5.579885585861682,5.0,0.18,K-mer,19578.0,3.082704629352197,0.0,4.0,7.0,27.0,19482.0,19578.0,19482.0,10.676273098116848,11.0,-5.676273098116848,5.676273098116848,0.5316717777777777,-2.993866670397354
NZ_CP053893.1.region006,,7.0061234329797495,7.0,0.18,K-mer,20740.0,3.2771745171202453,0.0,5.0,9.0,20.0,20722.0,20740.0,20722.0,10.676273098116848,11.0,-3.676273098116848,3.676273098116848,0.3443404888888889,-1.9389961176078505
NZ_LT906470.1.region003,,5.652447713169386,5.0,0.18,K-mer,21755.0,2.623708192533256,0.0,4.0,7.0,27.0,21652.0,21739.0,21636.0,10.676273098116848,11.0,-5.676273098116848,5.676273098116848,0.5316717777777777,-2.993866670397354
NC_014328.1.region005,,6.5952436141115385,6.0,0.18,K-mer,21571.0,11.03228093477378,0.0,4.0,7.0,242.0,21506.0,21570.0,21505.0,10.676273098116848,11.0,-4.676273098116848,4.676273098116848,0.4380061333333333,-2.466431394002602
NC_014328.1.region004,,6.096654443388112,5.0,0.18,K-mer,22089.0,10.953353076744378,0.0,4.0,7.0,242.0,21947.0,22066.0,21924.0,10.676273098116848,11.0,-5.676273098116848,5.676273098116848,0.5316717777777777,-2.993866670397354
NZ_LT906470.1.region001,,5.431915783073006,5.0,0.18,K-mer,26313.0,2.599467555502505,0.0,4.0,7.0,22.0,26177.0,26313.0,26177.0,10.676273098116848,11.0,-5.676273098116848,5.676273098116848,0.5316717777777777,-2.993866670397354
NZ_CP053893.1.region003,,5.562727005006381,5.0,0.18,K-mer,20374.0,5.963959126828566,0.0,4.0,7.0,178.0,20185.0,20341.0,20152.0,10.676273098116848,11.0,-5.676273098116848,5.676273098116848,0.5316717777777777,-2.993866670397354
NZ_LT906445.1.region001,,5.98147465437788,6.0,0.18,K-mer,21700.0,2.899491134918167,0.0,4.0,8.0,25.0,21596.0,21700.0,21596.0,10.676273098116848,11.0,-4.676273098116848,4.676273098116848,0.4380061333333333,-2.466431394002602
NC_014328.1.region002,,5.850901635034961,6.0,0.18,K-mer,19021.0,2.884138035903489,0.0,4.0,7.0,23.0,18844.0,19019.0,18842.0,10.676273098116848,11.0,-4.676273098116848,4.676273098116848,0.4380061333333333,-2.466431394002602
NZ_CP053893.1.region001,,5.178079012116429,5.0,0.18,K-mer,21541.0,2.374705072921275,0.0,3.0,7.0,16.0,21407.0,21538.0,21404.0,10.676273098116848,11.0,-5.676273098116848,5.676273098116848,0.5316717777777777,-2.993866670397354
NC_014328.1.region001,,5.223748069711008,5.0,0.18,K-mer,18132.0,4.09539098864905,0.0,3.0,7.0,205.0,17916.0,18086.0,17870.0,10.676273098116848,11.0,-5.676273098116848,5.676273098116848,0.5316717777777777,-2.993866670397354
NC_014328.1.region003,,2.0538780628979354,2.0,0.065,K-mer,20732.0,1.481232068149851,0.0,1.0,3.0,11.0,18062.0,20725.0,18055.0,3.8553208409866393,4.0,-1.8553208409866393,1.8553208409866393,0.4812364307692307,-0.9785616605667316
NZ_CP053893.1.region002,,8.865816789277437,2.0,0.065,K-mer,19846.0,14.667425373954403,0.0,1.0,5.0,87.0,17556.0,19844.0,17554.0,3.8553208409866393,4.0,-1.8553208409866393,1.8553208409866393,0.4812364307692307,-0.9785616605667316
NZ_CP020566.1.region001,,2.199806460531773,2.0,0.065,K-mer,21701.0,1.547223456185193,0.0,1.0,3.0,12.0,18930.0,21701.0,18930.0,3.8553208409866393,4.0,-1.8553208409866393,1.8553208409866393,0.4812364307692307,-0.9785616605667316
NZ_LT906470.1.region002,,2.129636521523384,2.0,0.065,K-mer,32244.0,1.6591151838413638,0.0,1.0,3.0,20.0,27581.0,32242.0,27579.0,3.8553208409866393,4.0,-1.8553208409866393,1.8553208409866393,0.4812364307692307,-0.9785616605667316
NZ_CP053893.1.region005,,1.9281429869736444,2.0,0.065,K-mer,66020.0,1.3864527855619762,0.0,1.0,3.0,11.0,56242.0,65902.0,56125.0,3.8553208409866393,4.0,-1.8553208409866393,1.8553208409866393,0.4812364307692307,-0.9785616605667316
NZ_CP053893.1.region004,,1.972877719889672,2.0,0.065,K-mer,19578.0,1.5011973234578533,0.0,1.0,3.0,10.0,16691.0,19578.0,16691.0,3.8553208409866393,4.0,-1.8553208409866393,1.8553208409866393,0.4812364307692307,-0.9785616605667316
NZ_CP053893.1.region006,,2.090887174541948,2.0,0.065,K-mer,20740.0,1.57833342296228,0.0,1.0,3.0,11.0,17912.0,20740.0,17912.0,3.8553208409866393,4.0,-1.8553208409866393,1.8553208409866393,0.4812364307692307,-0.9785616605667316
NZ_LT906470.1.region003,,1.8758905998621007,2.0,0.065,K-mer,21755.0,1.4595603708081464,0.0,1.0,3.0,12.0,18073.0,21739.0,18057.0,3.8553208409866393,4.0,-1.8553208409866393,1.8553208409866393,0.4812364307692307,-0.9785616605667316
NC_014328.1.region005,,2.48175791572018,2.0,0.065,K-mer,21571.0,4.205133911838706,0.0,1.0,3.0,90.0,19270.0,21570.0,19269.0,3.8553208409866393,4.0,-1.8553208409866393,1.8553208409866393,0.4812364307692307,-0.9785616605667316
NC_014328.1.region004,,2.2528860518810268,2.0,0.065,K-mer,22089.0,4.185741925075628,0.0,1.0,3.0,90.0,18660.0,22066.0,18637.0,3.8553208409866393,4.0,-1.8553208409866393,1.8553208409866393,0.4812364307692307,-0.9785616605667316
NZ_LT906470.1.region001,,2.0075628016569755,2.0,0.065,K-mer,26313.0,1.503764089949155,0.0,1.0,3.0,11.0,22548.0,26313.0,22548.0,3.8553208409866393,4.0,-1.8553208409866393,1.8553208409866393,0.4812364307692307,-0.9785616605667316
NZ_CP053893.1.region003,,1.9444389908707176,2.0,0.065,K-mer,20374.0,2.3159922287892964,0.0,1.0,3.0,70.0,17086.0,20341.0,17053.0,3.8553208409866393,4.0,-1.8553208409866393,1.8553208409866393,0.4812364307692307,-0.9785616605667316
NZ_LT906445.1.region001,,2.1770967741935485,2.0,0.065,K-mer,21700.0,1.5749610133272522,0.0,1.0,3.0,12.0,19054.0,21700.0,19054.0,3.8553208409866393,4.0,-1.8553208409866393,1.8553208409866393,0.4812364307692307,-0.9785616605667316
NC_014328.1.region002,,1.9087850270753377,2.0,0.065,K-mer,19021.0,1.441584995321575,0.0,1.0,3.0,11.0,16483.0,19019.0,16481.0,3.8553208409866393,4.0,-1.8553208409866393,1.8553208409866393,0.4812364307692307,-0.9785616605667316
NZ_CP053893.1.region001,,2.024975627872429,2.0,0.065,K-mer,21541.0,1.4309966125454925,0.0,1.0,3.0,9.0,18940.0,21538.0,18937.0,3.8553208409866393,4.0,-1.8553208409866393,1.8553208409866393,0.4812364307692307,-0.9785616605667316
NC_014328.1.region001,,1.877564526803441,2.0,0.065,K-mer,18132.0,1.8836341219434236,0.0,1.0,3.0,97.0,15238.0,18086.0,15192.0,3.8553208409866393,4.0,-1.8553208409866393,1.8553208409866393,0.4812364307692307,-0.9785616605667316
NC_014328.1.region003,,0.8400540227667375,1.0,0.03,K-mer,20732.0,0.9466401095244664,0.0,0.0,1.0,6.0,11396.0,20725.0,11389.0,1.7793788496861414,2.0,-0.7793788496861414,0.7793788496861414,0.4380061333333333,-0.4110718990004337
NZ_CP053893.1.region002,,4.127632772347073,1.0,0.03,K-mer,19846.0,7.113419786048143,0.0,0.0,3.0,45.0,13528.0,19844.0,13528.0,1.7793788496861414,2.0,-0.7793788496861414,0.7793788496861414,0.4380061333333333,-0.4110718990004337
NZ_CP020566.1.region001,,1.0523938988986683,1.0,0.03,K-mer,21701.0,1.0247496746581668,0.0,0.0,2.0,7.0,14208.0,21701.0,14208.0,1.7793788496861414,2.0,-0.7793788496861414,0.7793788496861414,0.4380061333333333,-0.4110718990004337
NZ_LT906470.1.region002,,0.9294132241657362,1.0,0.03,K-mer,32244.0,1.0487503621708074,0.0,0.0,1.0,8.0,18628.0,32242.0,18626.0,1.7793788496861414,2.0,-0.7793788496861414,0.7793788496861414,0.4380061333333333,-0.4110718990004337
NZ_CP053893.1.region005,,0.850242350802787,1.0,0.03,K-mer,66020.0,0.9096171810282488,0.0,0.0,1.0,6.0,38055.0,65902.0,37975.0,1.7793788496861414,2.0,-0.7793788496861414,0.7793788496861414,0.4380061333333333,-0.4110718990004337
NZ_CP053893.1.region004,,0.952395546021044,1.0,0.03,K-mer,19578.0,1.0057715818655204,0.0,0.0,1.0,7.0,11856.0,19578.0,11856.0,1.7793788496861414,2.0,-0.7793788496861414,0.7793788496861414,0.4380061333333333,-0.4110718990004337
NZ_CP053893.1.region006,,1.022324011571842,1.0,0.03,K-mer,20740.0,1.1115224398413102,0.0,0.0,2.0,6.0,12488.0,20740.0,12488.0,1.7793788496861414,2.0,-0.7793788496861414,0.7793788496861414,0.4380061333333333,-0.4110718990004337
NZ_LT906470.1.region003,,0.9486095150540106,1.0,0.03,K-mer,21755.0,1.000288306279921,0.0,0.0,1.0,7.0,13264.0,21739.0,13248.0,1.7793788496861414,2.0,-0.7793788496861414,0.7793788496861414,0.4380061333333333,-0.4110718990004337
NC_014328.1.region005,,1.1428770108015391,1.0,0.03,K-mer,21571.0,1.8052575184867208,0.0,0.0,2.0,35.0,14454.0,21570.0,14454.0,1.7793788496861414,2.0,-0.7793788496861414,0.7793788496861414,0.4380061333333333,-0.4110718990004337
NC_014328.1.region004,,1.0920367603784689,1.0,0.03,K-mer,22089.0,1.9002884089108243,0.0,0.0,2.0,35.0,13541.0,22066.0,13519.0,1.7793788496861414,2.0,-0.7793788496861414,0.7793788496861414,0.4380061333333333,-0.4110718990004337
NZ_LT906470.1.region001,,0.8930566640063847,1.0,0.03,K-mer,26313.0,1.027574029451542,0.0,0.0,1.0,6.0,14548.0,26313.0,14548.0,1.7793788496861414,2.0,-0.7793788496861414,0.7793788496861414,0.4380061333333333,-0.4110718990004337
NZ_CP053893.1.region003,,0.9534210267988612,1.0,0.03,K-mer,20374.0,1.31949569641961,0.0,0.0,1.0,39.0,11451.0,20341.0,11427.0,1.7793788496861414,2.0,-0.7793788496861414,0.7793788496861414,0.4380061333333333,-0.4110718990004337
NZ_LT906445.1.region001,,1.0441013824884793,1.0,0.03,K-mer,21700.0,1.0691298416139088,0.0,0.0,2.0,8.0,13704.0,21700.0,13704.0,1.7793788496861414,2.0,-0.7793788496861414,0.7793788496861414,0.4380061333333333,-0.4110718990004337
NC_014328.1.region002,,0.7912307449660901,1.0,0.03,K-mer,19021.0,0.8855653195784334,0.0,0.0,1.0,6.0,10496.0,19019.0,10494.0,1.7793788496861414,2.0,-0.7793788496861414,0.7793788496861414,0.4380061333333333,-0.4110718990004337
NZ_CP053893.1.region001,,0.8079476347430481,1.0,0.03,K-mer,21541.0,0.861550484300231,0.0,0.0,1.0,5.0,12307.0,21538.0,12307.0,1.7793788496861414,2.0,-0.7793788496861414,0.7793788496861414,0.4380061333333333,-0.4110718990004337
NC_014328.1.region001,,0.8257224795940878,1.0,0.03,K-mer,18132.0,1.082735975900602,0.0,0.0,1.0,25.0,9769.0,18086.0,9723.0,1.7793788496861414,2.0,-0.7793788496861414,0.7793788496861414,0.4380061333333333,-0.4110718990004337
NC_014328.1.region003,,0.9433725641520356,1.0,0.035,K-mer,20732.0,0.96480738080514,0.0,0.0,1.0,7.0,12764.0,20725.0,12761.0,2.0759419913004984,2.0,-1.0759419913004984,1.0759419913004984,0.5182909714285715,-0.567489761566298
NZ_CP053893.1.region002,,4.759498135644463,1.0,0.035,K-mer,19846.0,8.280674391922535,0.0,0.0,3.0,60.0,14018.0,19844.0,14016.0,2.0759419913004984,2.0,-1.0759419913004984,1.0759419913004984,0.5182909714285715,-0.567489761566298
NZ_CP020566.1.region001,,1.072070411501774,1.0,0.035,K-mer,21701.0,1.151782467068992,0.0,0.0,2.0,8.0,13407.0,21701.0,13407.0,2.0759419913004984,2.0,-1.0759419913004984,1.0759419913004984,0.5182909714285715,-0.567489761566298
NZ_LT906470.1.region002,,1.020437910929165,1.0,0.035,K-mer,32244.0,1.142588791599789,0.0,0.0,2.0,12.0,19501.0,32242.0,19499.0,2.0759419913004984,2.0,-1.0759419913004984,1.0759419913004984,0.5182909714285715,-0.567489761566298
NZ_CP053893.1.region005,,1.0172977885489245,1.0,0.035,K-mer,66020.0,1.0094469326291964,0.0,0.0,2.0,10.0,42358.0,65902.0,42260.0,2.0759419913004984,2.0,-1.0759419913004984,1.0759419913004984,0.5182909714285715,-0.567489761566298
NZ_CP053893.1.region004,,1.0578200020431097,1.0,0.035,K-mer,19578.0,1.028146259012896,0.0,0.0,2.0,8.0,12607.0,19578.0,12607.0,2.0759419913004984,2.0,-1.0759419913004984,1.0759419913004984,0.5182909714285715,-0.567489761566298
NZ_CP053893.1.region006,,1.2036644165863066,1.0,0.035,K-mer,20740.0,1.1795246248104172,0.0,0.0,2.0,7.0,13809.0,20740.0,13809.0,2.0759419913004984,2.0,-1.0759419913004984,1.0759419913004984,0.5182909714285715,-0.567489761566298
NZ_LT906470.1.region003,,1.0585152838427947,1.0,0.035,K-mer,21755.0,1.0698787444789115,0.0,0.0,2.0,8.0,13740.0,21739.0,13730.0,2.0759419913004984,2.0,-1.0759419913004984,1.0759419913004984,0.5182909714285715,-0.567489761566298
NC_014328.1.region005,,1.1629966158268046,1.0,0.035,K-mer,21571.0,2.306879352240362,0.0,0.0,2.0,46.0,13401.0,21570.0,13400.0,2.0759419913004984,2.0,-1.0759419913004984,1.0759419913004984,0.5182909714285715,-0.567489761566298
NC_014328.1.region004,,1.1440988727420889,1.0,0.035,K-mer,22089.0,2.296580427328045,0.0,0.0,2.0,47.0,13617.0,22066.0,13596.0,2.0759419913004984,2.0,-1.0759419913004984,1.0759419913004984,0.5182909714285715,-0.567489761566298
NZ_LT906470.1.region001,,1.1218789191654317,1.0,0.035,K-mer,26313.0,1.114222544408132,0.0,0.0,2.0,8.0,17565.0,26313.0,17565.0,2.0759419913004984,2.0,-1.0759419913004984,1.0759419913004984,0.5182909714285715,-0.567489761566298
NZ_CP053893.1.region003,,1.0567389810542849,1.0,0.035,K-mer,20374.0,1.465357918723708,0.0,0.0,2.0,40.0,12625.0,20341.0,12592.0,2.0759419913004984,2.0,-1.0759419913004984,1.0759419913004984,0.5182909714285715,-0.567489761566298
NZ_LT906445.1.region001,,1.0623963133640553,1.0,0.035,K-mer,21700.0,1.0880308006520865,0.0,0.0,2.0,8.0,13774.0,21700.0,13774.0,2.0759419913004984,2.0,-1.0759419913004984,1.0759419913004984,0.5182909714285715,-0.567489761566298
NC_014328.1.region002,,1.0400609852268543,1.0,0.035,K-mer,19021.0,1.034765641674131,0.0,0.0,2.0,7.0,12093.0,19019.0,12091.0,2.0759419913004984,2.0,-1.0759419913004984,1.0759419913004984,0.5182909714285715,-0.567489761566298
NZ_CP053893.1.region001,,1.1219999071537998,1.0,0.035,K-mer,21541.0,1.0854696651089428,0.0,0.0,2.0,7.0,14398.0,21538.0,14398.0,2.0759419913004984,2.0,-1.0759419913004984,1.0759419913004984,0.5182909714285715,-0.567489761566298
NC_014328.1.region001,,0.9971321420692698,1.0,0.035,K-mer,18132.0,1.107827627052021,0.0,0.0,2.0,36.0,11442.0,18086.0,11396.0,2.0759419913004984,2.0,-1.0759419913004984,1.0759419913004984,0.5182909714285715,-0.567489761566298
NC_014328.1.region003,,6.9425043411151846,6.0,0.23,K-mer,20732.0,3.370240254871137,0.0,5.0,8.0,28.0,20709.0,20725.0,20702.0,13.641904514260416,14.0,-7.641904514260416,7.641904514260416,0.5601787130434782,-4.030610019661244
NZ_CP053893.1.region002,,31.476619973798247,7.0,0.23,K-mer,19846.0,52.577867796191896,0.0,5.0,12.0,295.0,19821.0,19844.0,19819.0,13.641904514260416,14.0,-6.641904514260416,6.641904514260416,0.48687516521739127,-3.5031747432664924
NZ_CP020566.1.region001,,7.719736417676605,7.0,0.23,K-mer,21701.0,3.4670365896441133,0.0,5.0,9.0,31.0,21640.0,21701.0,21640.0,13.641904514260416,14.0,-6.641904514260416,6.641904514260416,0.48687516521739127,-3.5031747432664924
NZ_LT906470.1.region002,,7.349243270065749,7.0,0.23,K-mer,32244.0,3.541453145309084,0.0,5.0,9.0,45.0,32233.0,32242.0,32231.0,13.641904514260416,14.0,-6.641904514260416,6.641904514260416,0.48687516521739127,-3.5031747432664924
NZ_CP053893.1.region005,,6.771538927597698,7.0,0.23,K-mer,66020.0,2.6809387784276484,0.0,5.0,8.0,40.0,65923.0,65902.0,65805.0,13.641904514260416,14.0,-6.641904514260416,6.641904514260416,0.48687516521739127,-3.5031747432664924
NZ_CP053893.1.region004,,7.1475635917867,7.0,0.23,K-mer,19578.0,3.351705849735147,0.0,5.0,9.0,27.0,19568.0,19578.0,19568.0,13.641904514260416,14.0,-6.641904514260416,6.641904514260416,0.48687516521739127,-3.5031747432664924
NZ_CP053893.1.region006,,8.45053037608486,7.0,0.23,K-mer,20740.0,4.591979352121474,0.0,5.0,11.0,30.0,20701.0,20740.0,20701.0,13.641904514260416,14.0,-6.641904514260416,6.641904514260416,0.48687516521739127,-3.5031747432664924
NZ_LT906470.1.region003,,6.675201103194668,6.0,0.23,K-mer,21755.0,3.085843697070941,0.0,5.0,8.0,32.0,21740.0,21739.0,21724.0,13.641904514260416,14.0,-7.641904514260416,7.641904514260416,0.5601787130434782,-4.030610019661244
NC_014328.1.region005,,8.285846738676927,7.0,0.23,K-mer,21571.0,12.296174024570796,0.0,5.0,9.0,277.0,21557.0,21570.0,21556.0,13.641904514260416,14.0,-6.641904514260416,6.641904514260416,0.48687516521739127,-3.5031747432664924
NC_014328.1.region004,,8.18570329123093,7.0,0.23,K-mer,22089.0,12.18725429288124,1.0,5.0,9.0,277.0,22089.0,22066.0,22066.0,13.641904514260416,14.0,-6.641904514260416,6.641904514260416,0.48687516521739127,-3.5031747432664924
NZ_LT906470.1.region001,,7.331205107741421,7.0,0.23,K-mer,26313.0,3.2176456721580613,1.0,5.0,9.0,34.0,26313.0,26313.0,26313.0,13.641904514260416,14.0,-6.641904514260416,6.641904514260416,0.48687516521739127,-3.5031747432664924
NZ_CP053893.1.region003,,7.573868656130362,7.0,0.23,K-mer,20374.0,7.340711253401288,0.0,5.0,9.0,246.0,20371.0,20341.0,20338.0,13.641904514260416,14.0,-6.641904514260416,6.641904514260416,0.48687516521739127,-3.5031747432664924
NZ_LT906445.1.region001,,7.558018433179724,7.0,0.23,K-mer,21700.0,3.4845418797509677,0.0,5.0,9.0,31.0,21687.0,21700.0,21687.0,13.641904514260416,14.0,-6.641904514260416,6.641904514260416,0.48687516521739127,-3.5031747432664924
NC_014328.1.region002,,6.817412333736397,6.0,0.23,K-mer,19021.0,3.3717050593281623,0.0,5.0,8.0,27.0,19004.0,19019.0,19002.0,13.641904514260416,14.0,-7.641904514260416,7.641904514260416,0.5601787130434782,-4.030610019661244
NZ_CP053893.1.region001,,6.703542082540272,7.0,0.23,K-mer,21541.0,2.3982624836606488,0.0,5.0,8.0,24.0,21525.0,21538.0,21522.0,13.641904514260416,14.0,-6.641904514260416,6.641904514260416,0.48687516521739127,-3.5031747432664924
NC_014328.1.region001,,7.030664019413192,7.0,0.23,K-mer,18132.0,4.309959572871343,0.0,5.0,9.0,239.0,18117.0,18086.0,18071.0,13.641904514260416,14.0,-6.641904514260416,6.641904514260416,0.48687516521739127,-3.5031747432664924
NC_014328.1.region003,,6.5400829635346325,6.0,0.2,K-mer,20732.0,3.028538634719601,0.0,5.0,8.0,26.0,20728.0,20725.0,20721.0,11.862525664574274,12.0,-5.8625256645742745,5.8625256645742745,0.49420551999999995,-3.0921028442660585
NZ_CP053893.1.region002,,27.355134535926634,7.0,0.2,K-mer,19846.0,44.8639684153069,0.0,5.0,11.0,245.0,19806.0,19844.0,19804.0,11.862525664574274,12.0,-4.8625256645742745,4.8625256645742745,0.40990644,-2.564667567871307
NZ_CP020566.1.region001,,6.94507165568407,6.0,0.2,K-mer,21701.0,3.333038949152776,0.0,5.0,8.0,25.0,21667.0,21701.0,21667.0,11.862525664574274,12.0,-5.8625256645742745,5.8625256645742745,0.49420551999999995,-3.0921028442660585
