,Contig,count,Depth avg,std,min,25%,Depth median,75%,max,count_nonzero,count_unique,count_unique_nonzero,sample,dataset,quantification,Breadth,ncbi,region,id,distribution,genome_size,weighted_dist,readshare,expected_average_coverage,err_type,err_profile,fragment_size,readsGB
1037,NZ_CP053893.1.region003,,9.115622241835831,,,,9.0,,,,,,sample_0,0_3GB,mapping(unfiltered),1.0,NZ_CP053893_1,region003,Genome3,0.1562308303,5984367,934942.62522992,85205294.98395674,14.237979553051598,wgsim,0.03,270,0.3
1075,NZ_CP053893.1.region003,20374.0,5.420535977225876,5.26357669912342,0.0,3.0,5.0,7.0,162.0,20110.0,20341.0,20077.0,sample_2,0_3GB,kmerCount,,NZ_CP053893_1,region003,Genome3,0.1930669991806933,5984367,1155383.778685968,101356775.2256884,16.936925029111418,wgsim,0.03,270,0.3
1079,NZ_CP053893.1.region003,,11.290771795626164,,,,11.0,,,,,,sample_2,0_3GB,mapping(filtered),1.0,NZ_CP053893_1,region003,Genome3,0.1930669991806933,5984367,1155383.778685968,101356775.2256884,16.936925029111418,wgsim,0.03,270,0.3
1085,NZ_CP053893.1.region003,,11.290771795626164,,,,11.0,,,,,,sample_2,0_3GB,mapping(unfiltered),1.0,NZ_CP053893_1,region003,Genome3,0.1930669991806933,5984367,1155383.778685968,101356775.2256884,16.936925029111418,wgsim,0.03,270,0.3
1123,NZ_CP053893.1.region003,20374.0,4.166486698733681,4.2816655347573525,0.0,2.0,4.0,5.0,139.0,19981.0,20341.0,19948.0,sample_4,0_3GB,kmerCount,,NZ_CP053893_1,region003,Genome3,0.1558264425,5984367,932522.6202243976,88790637.12955795,14.837097579335952,wgsim,0.03,270,0.3
1127,NZ_CP053893.1.region003,,8.8261253309797,,,,8.0,,,,,,sample_4,0_3GB,mapping(filtered),1.0,NZ_CP053893_1,region003,Genome3,0.1558264425,5984367,932522.6202243976,88790637.12955795,14.837097579335952,wgsim,0.03,270,0.3
1133,NZ_CP053893.1.region003,,8.8261253309797,,,,8.0,,,,,,sample_4,0_3GB,mapping(unfiltered),1.0,NZ_CP053893_1,region003,Genome3,0.1558264425,5984367,932522.6202243976,88790637.12955795,14.837097579335952,wgsim,0.03,270,0.3
1171,NZ_CP053893.1.region003,20374.0,5.088053401393934,4.905788071178498,0.0,3.0,5.0,6.0,147.0,20222.0,20341.0,20189.0,sample_1,0_3GB,kmerCount,,NZ_CP053893_1,region003,Genome3,0.1837219348,5984367,1099459.4837932717,99040140.3172844,16.54981058435828,wgsim,0.03,270,0.3
1175,NZ_CP053893.1.region003,,10.479258605472198,,,,10.0,,,,,,sample_1,0_3GB,mapping(filtered),1.0,NZ_CP053893_1,region003,Genome3,0.1837219348,5984367,1099459.4837932717,99040140.3172844,16.54981058435828,wgsim,0.03,270,0.3
1181,NZ_CP053893.1.region003,,10.479258605472198,,,,10.0,,,,,,sample_1,0_3GB,mapping(unfiltered),1.0,NZ_CP053893_1,region003,Genome3,0.1837219348,5984367,1099459.4837932717,99040140.3172844,16.54981058435828,wgsim,0.03,270,0.3
977,NZ_CP053893.1.region004,19578.0,3.81448564715497,2.176581932044628,0.0,2.0,4.0,5.0,15.0,18888.0,19578.0,18888.0,sample_3,0_3GB,kmerCount,,NZ_CP053893_1,region004,Genome3,0.1386559523861344,5984367,829768.105813154,77458754.17686608,12.943516695561298,wgsim,0.03,270,0.3
982,NZ_CP053893.1.region004,,8.622002245127053,,,,8.0,,,,,,sample_3,0_3GB,mapping(filtered),1.0,NZ_CP053893_1,region004,Genome3,0.1386559523861344,5984367,829768.105813154,77458754.17686608,12.943516695561298,wgsim,0.03,270,0.3
988,NZ_CP053893.1.region004,,8.622002245127053,,,,8.0,,,,,,sample_3,0_3GB,mapping(unfiltered),1.0,NZ_CP053893_1,region004,Genome3,0.1386559523861344,5984367,829768.105813154,77458754.17686608,12.943516695561298,wgsim,0.03,270,0.3
1025,NZ_CP053893.1.region004,19578.0,4.132393502911431,2.289632931954801,0.0,3.0,4.0,5.0,17.0,19154.0,19578.0,19154.0,sample_0,0_3GB,kmerCount,,NZ_CP053893_1,region004,Genome3,0.1562308303,5984367,934942.62522992,85205294.98395674,14.237979553051598,wgsim,0.03,270,0.3
1030,NZ_CP053893.1.region004,,9.260893968772324,,,,9.0,,,,,,sample_0,0_3GB,mapping(filtered),1.0,NZ_CP053893_1,region004,Genome3,0.1562308303,5984367,934942.62522992,85205294.98395674,14.237979553051598,wgsim,0.03,270,0.3
1036,NZ_CP053893.1.region004,,9.260893968772324,,,,9.0,,,,,,sample_0,0_3GB,mapping(unfiltered),1.0,NZ_CP053893_1,region004,Genome3,0.1562308303,5984367,934942.62522992,85205294.98395674,14.237979553051598,wgsim,0.03,270,0.3
1073,NZ_CP053893.1.region004,19578.0,5.479058126468485,2.8694136954974816,0.0,3.0,5.0,7.0,26.0,19441.0,19578.0,19441.0,sample_2,0_3GB,kmerCount,,NZ_CP053893_1,region004,Genome3,0.1930669991806933,5984367,1155383.778685968,101356775.2256884,16.936925029111418,wgsim,0.03,270,0.3
1078,NZ_CP053893.1.region004,,12.416113889172363,,,,12.0,,,,,,sample_2,0_3GB,mapping(filtered),1.0,NZ_CP053893_1,region004,Genome3,0.1930669991806933,5984367,1155383.778685968,101356775.2256884,16.936925029111418,wgsim,0.03,270,0.3
1084,NZ_CP053893.1.region004,,12.416113889172363,,,,12.0,,,,,,sample_2,0_3GB,mapping(unfiltered),1.0,NZ_CP053893_1,region004,Genome3,0.1930669991806933,5984367,1155383.778685968,101356775.2256884,16.936925029111418,wgsim,0.03,270,0.3
1121,NZ_CP053893.1.region004,19578.0,4.4506589028501375,2.6370474652384317,0.0,3.0,4.0,6.0,21.0,19191.0,19578.0,19191.0,sample_4,0_3GB,kmerCount,,NZ_CP053893_1,region004,Genome3,0.1558264425,5984367,932522.6202243976,88790637.12955795,14.837097579335952,wgsim,0.03,270,0.3
1126,NZ_CP053893.1.region004,,10.005816920093888,,,,9.0,,,,,,sample_4,0_3GB,mapping(filtered),1.0,NZ_CP053893_1,region004,Genome3,0.1558264425,5984367,932522.6202243976,88790637.12955795,14.837097579335952,wgsim,0.03,270,0.3
1132,NZ_CP053893.1.region004,,10.005816920093888,,,,9.0,,,,,,sample_4,0_3GB,mapping(unfiltered),1.0,NZ_CP053893_1,region004,Genome3,0.1558264425,5984367,932522.6202243976,88790637.12955795,14.837097579335952,wgsim,0.03,270,0.3
1169,NZ_CP053893.1.region004,19578.0,5.076820921442436,2.6781564377380027,0.0,3.0,5.0,6.0,20.0,19404.0,19578.0,19404.0,sample_1,0_3GB,kmerCount,,NZ_CP053893_1,region004,Genome3,0.1837219348,5984367,1099459.4837932717,99040140.3172844,16.54981058435828,wgsim,0.03,270,0.3
1174,NZ_CP053893.1.region004,,11.344116746606796,,,,11.0,,,,,,sample_1,0_3GB,mapping(filtered),1.0,NZ_CP053893_1,region004,Genome3,0.1837219348,5984367,1099459.4837932717,99040140.3172844,16.54981058435828,wgsim,0.03,270,0.3
1180,NZ_CP053893.1.region004,,11.344116746606796,,,,11.0,,,,,,sample_1,0_3GB,mapping(unfiltered),1.0,NZ_CP053893_1,region004,Genome3,0.1837219348,5984367,1099459.4837932717,99040140.3172844,16.54981058435828,wgsim,0.03,270,0.3
976,NZ_CP053893.1.region005,66020.0,3.5251287488639806,1.9783025761495112,0.0,2.0,3.0,5.0,20.0,63817.0,65902.0,63699.0,sample_3,0_3GB,kmerCount,,NZ_CP053893_1,region005,Genome3,0.1386559523861344,5984367,829768.105813154,77458754.17686608,12.943516695561298,wgsim,0.03,270,0.3
985,NZ_CP053893.1.region005,,7.623071215493875,,,,7.0,,,,,,sample_3,0_3GB,mapping(filtered),0.999984857662023,NZ_CP053893_1,region005,Genome3,0.1386559523861344,5984367,829768.105813154,77458754.17686608,12.943516695561298,wgsim,0.03,270,0.3
991,NZ_CP053893.1.region005,,7.623071215493875,,,,7.0,,,,,,sample_3,0_3GB,mapping(unfiltered),0.999984857662023,NZ_CP053893_1,region005,Genome3,0.1386559523861344,5984367,829768.105813154,77458754.17686608,12.943516695561298,wgsim,0.03,270,0.3
1024,NZ_CP053893.1.region005,66020.0,3.958891245077249,2.2199876886010053,0.0,2.0,4.0,5.0,24.0,64416.0,65902.0,64298.0,sample_0,0_3GB,kmerCount,,NZ_CP053893_1,region005,Genome3,0.1562308303,5984367,934942.62522992,85205294.98395674,14.237979553051598,wgsim,0.03,270,0.3
1033,NZ_CP053893.1.region005,,8.481667777710442,,,,8.0,,,,,,sample_0,0_3GB,mapping(filtered),0.9994548758328284,NZ_CP053893_1,region005,Genome3,0.1562308303,5984367,934942.62522992,85205294.98395674,14.237979553051598,wgsim,0.03,270,0.3
1039,NZ_CP053893.1.region005,,8.481667777710442,,,,8.0,,,,,,sample_0,0_3GB,mapping(unfiltered),0.9994548758328284,NZ_CP053893_1,region005,Genome3,0.1562308303,5984367,934942.62522992,85205294.98395674,14.237979553051598,wgsim,0.03,270,0.3
1072,NZ_CP053893.1.region005,66020.0,4.95383217206907,2.30984030858754,0.0,3.0,5.0,6.0,27.0,65444.0,65902.0,65326.0,sample_2,0_3GB,kmerCount,,NZ_CP053893_1,region005,Genome3,0.1930669991806933,5984367,1155383.778685968,101356775.2256884,16.936925029111418,wgsim,0.03,270,0.3
1081,NZ_CP053893.1.region005,,10.642222828393042,,,,10.0,,,,,,sample_2,0_3GB,mapping(filtered),0.9992125984251968,NZ_CP053893_1,region005,Genome3,0.1930669991806933,5984367,1155383.778685968,101356775.2256884,16.936925029111418,wgsim,0.03,270,0.3
1087,NZ_CP053893.1.region005,,10.642222828393042,,,,10.0,,,,,,sample_2,0_3GB,mapping(unfiltered),0.9992125984251968,NZ_CP053893_1,region005,Genome3,0.1930669991806933,5984367,1155383.778685968,101356775.2256884,16.936925029111418,wgsim,0.03,270,0.3
1120,NZ_CP053893.1.region005,66020.0,4.049803089972736,2.035575712023142,0.0,3.0,4.0,5.0,20.0,64751.0,65902.0,64633.0,sample_4,0_3GB,kmerCount,,NZ_CP053893_1,region005,Genome3,0.1558264425,5984367,932522.6202243976,88790637.12955795,14.837097579335952,wgsim,0.03,270,0.3
1129,NZ_CP053893.1.region005,,8.68160613128957,,,,9.0,,,,,,sample_4,0_3GB,mapping(filtered),0.9997274379164144,NZ_CP053893_1,region005,Genome3,0.1558264425,5984367,932522.6202243976,88790637.12955795,14.837097579335952,wgsim,0.03,270,0.3
1135,NZ_CP053893.1.region005,,8.68160613128957,,,,9.0,,,,,,sample_4,0_3GB,mapping(unfiltered),0.9997274379164144,NZ_CP053893_1,region005,Genome3,0.1558264425,5984367,932522.6202243976,88790637.12955795,14.837097579335952,wgsim,0.03,270,0.3
1168,NZ_CP053893.1.region005,66020.0,4.756346561647986,2.355545254755278,0.0,3.0,5.0,6.0,32.0,65265.0,65902.0,65147.0,sample_1,0_3GB,kmerCount,,NZ_CP053893_1,region005,Genome3,0.1837219348,5984367,1099459.4837932717,99040140.3172844,16.54981058435828,wgsim,0.03,270,0.3
1177,NZ_CP053893.1.region005,,10.287146404991216,,,,10.0,,,,,,sample_1,0_3GB,mapping(filtered),0.999939430648092,NZ_CP053893_1,region005,Genome3,0.1837219348,5984367,1099459.4837932717,99040140.3172844,16.54981058435828,wgsim,0.03,270,0.3
1183,NZ_CP053893.1.region005,,10.287146404991216,,,,10.0,,,,,,sample_1,0_3GB,mapping(unfiltered),0.999939430648092,NZ_CP053893_1,region005,Genome3,0.1837219348,5984367,1099459.4837932717,99040140.3172844,16.54981058435828,wgsim,0.03,270,0.3
978,NZ_CP053893.1.region006,20740.0,4.3625843780135005,2.597251265573488,0.0,2.0,4.0,6.0,18.0,20259.0,20740.0,20259.0,sample_3,0_3GB,kmerCount,,NZ_CP053893_1,region006,Genome3,0.1386559523861344,5984367,829768.105813154,77458754.17686608,12.943516695561298,wgsim,0.03,270,0.3
986,NZ_CP053893.1.region006,,9.645616570327553,,,,9.0,,,,,,sample_3,0_3GB,mapping(filtered),1.0,NZ_CP053893_1,region006,Genome3,0.1386559523861344,5984367,829768.105813154,77458754.17686608,12.943516695561298,wgsim,0.03,270,0.3
992,NZ_CP053893.1.region006,,9.645616570327553,,,,9.0,,,,,,sample_3,0_3GB,mapping(unfiltered),1.0,NZ_CP053893_1,region006,Genome3,0.1386559523861344,5984367,829768.105813154,77458754.17686608,12.943516695561298,wgsim,0.03,270,0.3
1026,NZ_CP053893.1.region006,20740.0,5.317936354869817,2.9960155458010305,0.0,3.0,5.0,7.0,20.0,20489.0,20740.0,20489.0,sample_0,0_3GB,kmerCount,,NZ_CP053893_1,region006,Genome3,0.1562308303,5984367,934942.62522992,85205294.98395674,14.237979553051598,wgsim,0.03,270,0.3
1034,NZ_CP053893.1.region006,,11.672495183044315,,,,11.0,,,,,,sample_0,0_3GB,mapping(filtered),1.0,NZ_CP053893_1,region006,Genome3,0.1562308303,5984367,934942.62522992,85205294.98395674,14.237979553051598,wgsim,0.03,270,0.3
1040,NZ_CP053893.1.region006,,11.672495183044315,,,,11.0,,,,,,sample_0,0_3GB,mapping(unfiltered),1.0,NZ_CP053893_1,region006,Genome3,0.1562308303,5984367,934942.62522992,85205294.98395674,14.237979553051598,wgsim,0.03,270,0.3
1074,NZ_CP053893.1.region006,20740.0,6.109643201542912,2.9630108842450085,0.0,4.0,6.0,8.0,27.0,20661.0,20740.0,20661.0,sample_2,0_3GB,kmerCount,,NZ_CP053893_1,region006,Genome3,0.1930669991806933,5984367,1155383.778685968,101356775.2256884,16.936925029111418,wgsim,0.03,270,0.3
1082,NZ_CP053893.1.region006,,13.376878612716762,,,,13.0,,,,,,sample_2,0_3GB,mapping(filtered),1.0,NZ_CP053893_1,region006,Genome3,0.1930669991806933,5984367,1155383.778685968,101356775.2256884,16.936925029111418,wgsim,0.03,270,0.3
1088,NZ_CP053893.1.region006,,13.376878612716762,,,,13.0,,,,,,sample_2,0_3GB,mapping(unfiltered),1.0,NZ_CP053893_1,region006,Genome3,0.1930669991806933,5984367,1155383.778685968,101356775.2256884,16.936925029111418,wgsim,0.03,270,0.3
1122,NZ_CP053893.1.region006,20740.0,5.069961427193828,2.682784532843191,0.0,3.0,5.0,7.0,24.0,20557.0,20740.0,20557.0,sample_4,0_3GB,kmerCount,,NZ_CP053893_1,region006,Genome3,0.1558264425,5984367,932522.6202243976,88790637.12955795,14.837097579335952,wgsim,0.03,270,0.3
1130,NZ_CP053893.1.region006,,11.047254335260115,,,,10.0,,,,,,sample_4,0_3GB,mapping(filtered),1.0,NZ_CP053893_1,region006,Genome3,0.1558264425,5984367,932522.6202243976,88790637.12955795,14.837097579335952,wgsim,0.03,270,0.3
1136,NZ_CP053893.1.region006,,11.047254335260115,,,,10.0,,,,,,sample_4,0_3GB,mapping(unfiltered),1.0,NZ_CP053893_1,region006,Genome3,0.1558264425,5984367,932522.6202243976,88790637.12955795,14.837097579335952,wgsim,0.03,270,0.3
1170,NZ_CP053893.1.region006,20740.0,5.548891031822565,2.838955185595295,0.0,4.0,5.0,7.0,36.0,20592.0,20740.0,20592.0,sample_1,0_3GB,kmerCount,,NZ_CP053893_1,region006,Genome3,0.1837219348,5984367,1099459.4837932717,99040140.3172844,16.54981058435828,wgsim,0.03,270,0.3
1178,NZ_CP053893.1.region006,,12.058936918702711,,,,11.0,,,,,,sample_1,0_3GB,mapping(filtered),0.9995664739884392,NZ_CP053893_1,region006,Genome3,0.1837219348,5984367,1099459.4837932717,99040140.3172844,16.54981058435828,wgsim,0.03,270,0.3
1184,NZ_CP053893.1.region006,,12.058936918702711,,,,11.0,,,,,,sample_1,0_3GB,mapping(unfiltered),0.9995664739884392,NZ_CP053893_1,region006,Genome3,0.1837219348,5984367,1099459.4837932717,99040140.3172844,16.54981058435828,wgsim,0.03,270,0.3
1005,NZ_LT906445.1.region001,21700.0,17.12695852534562,7.081700242814614,3.0,13.0,16.0,19.0,58.0,21700.0,21700.0,21700.0,sample_3,0_3GB,kmerCount,,NZ_LT906445_1,region001,Genome4,0.2071958972792804,2132142,441771.0748168395,41239277.39202943,19.34171241504057,wgsim,0.03,270,0.3
1006,NZ_LT906445.1.region001,,33.03121546961326,,,,33.0,,,,,,sample_3,0_3GB,mapping(filtered),1.0,NZ_LT906445_1,region001,Genome4,0.2071958972792804,2132142,441771.0748168395,41239277.39202943,19.34171241504057,wgsim,0.03,270,0.3
1007,NZ_LT906445.1.region001,,33.03121546961326,,,,33.0,,,,,,sample_3,0_3GB,mapping(unfiltered),1.0,NZ_LT906445_1,region001,Genome4,0.2071958972792804,2132142,441771.0748168395,41239277.39202943,19.34171241504057,wgsim,0.03,270,0.3
1053,NZ_LT906445.1.region001,21700.0,10.65552995391705,6.723188045561924,1.0,7.0,9.0,12.0,63.0,21700.0,21700.0,21700.0,sample_0,0_3GB,kmerCount,,NZ_LT906445_1,region001,Genome4,0.1164819552,2132142,248356.0689240384,22633744.08512461,10.615495630743457,wgsim,0.03,270,0.3
1054,NZ_LT906445.1.region001,,18.30280847145488,,,,18.0,,,,,,sample_0,0_3GB,mapping(filtered),1.0,NZ_LT906445_1,region001,Genome4,0.1164819552,2132142,248356.0689240384,22633744.08512461,10.615495630743457,wgsim,0.03,270,0.3
1055,NZ_LT906445.1.region001,,18.30280847145488,,,,18.0,,,,,,sample_0,0_3GB,mapping(unfiltered),1.0,NZ_LT906445_1,region001,Genome4,0.1164819552,2132142,248356.0689240384,22633744.08512461,10.615495630743457,wgsim,0.03,270,0.3
1101,NZ_LT906445.1.region001,21700.0,16.687557603686635,5.648781726198046,3.0,13.0,16.0,19.0,63.0,21700.0,21700.0,21700.0,sample_2,0_3GB,kmerCount,,NZ_LT906445_1,region001,Genome4,0.2081124826791887,2132142,443725.3650445708,38926089.24967703,18.256799617322407,wgsim,0.03,270,0.3
1102,NZ_LT906445.1.region001,,32.96003683241252,,,,33.0,,,,,,sample_2,0_3GB,mapping(filtered),1.0,NZ_LT906445_1,region001,Genome4,0.2081124826791887,2132142,443725.3650445708,38926089.24967703,18.256799617322407,wgsim,0.03,270,0.3
1103,NZ_LT906445.1.region001,,32.96003683241252,,,,33.0,,,,,,sample_2,0_3GB,mapping(unfiltered),1.0,NZ_LT906445_1,region001,Genome4,0.2081124826791887,2132142,443725.3650445708,38926089.24967703,18.256799617322407,wgsim,0.03,270,0.3
1149,NZ_LT906445.1.region001,21700.0,15.499032258064515,6.347935097181941,3.0,12.0,14.0,18.0,64.0,21700.0,21700.0,21700.0,sample_4,0_3GB,kmerCount,,NZ_LT906445_1,region001,Genome4,0.2021867892,2132142,431090.9450984664,41046553.55906045,19.251322641297087,wgsim,0.03,270,0.3
1150,NZ_LT906445.1.region001,,29.562523020257828,,,,30.0,,,,,,sample_4,0_3GB,mapping(filtered),1.0,NZ_LT906445_1,region001,Genome4,0.2021867892,2132142,431090.9450984664,41046553.55906045,19.251322641297087,wgsim,0.03,270,0.3
1151,NZ_LT906445.1.region001,,29.562523020257828,,,,30.0,,,,,,sample_4,0_3GB,mapping(unfiltered),1.0,NZ_LT906445_1,region001,Genome4,0.2021867892,2132142,431090.9450984664,41046553.55906045,19.251322641297087,wgsim,0.03,270,0.3
1197,NZ_LT906445.1.region001,21700.0,21.335023041474653,6.046871252305233,5.0,17.0,21.0,24.0,70.0,21700.0,21700.0,21700.0,sample_1,0_3GB,kmerCount,,NZ_LT906445_1,region001,Genome4,0.275976809,2132142,588421.745494878,53005475.05260492,24.860199298454287,wgsim,0.03,270,0.3
1198,NZ_LT906445.1.region001,,43.53890423572744,,,,44.0,,,,,,sample_1,0_3GB,mapping(filtered),1.0,NZ_LT906445_1,region001,Genome4,0.275976809,2132142,588421.745494878,53005475.05260492,24.860199298454287,wgsim,0.03,270,0.3
1199,NZ_LT906445.1.region001,,43.53890423572744,,,,44.0,,,,,,sample_1,0_3GB,mapping(unfiltered),1.0,NZ_LT906445_1,region001,Genome4,0.275976809,2132142,588421.745494878,53005475.05260492,24.860199298454287,wgsim,0.03,270,0.3
998,NZ_LT906470.1.region001,26313.0,14.536730893474708,5.507895151450285,3.0,11.0,14.0,17.0,55.0,26313.0,26313.0,26313.0,sample_3,0_3GB,kmerCount,,NZ_LT906470_1,region001,Genome5,0.1880449089811955,2041290,383854.19225422456,35832743.280054055,17.553969930805547,wgsim,0.03,270,0.3
999,NZ_LT906470.1.region001,,32.14028025671211,,,,31.0,,,,,,sample_3,0_3GB,mapping(filtered),1.0,NZ_LT906470_1,region001,Genome5,0.1880449089811955,2041290,383854.19225422456,35832743.280054055,17.553969930805547,wgsim,0.03,270,0.3
1002,NZ_LT906470.1.region001,,32.14028025671211,,,,31.0,,,,,,sample_3,0_3GB,mapping(unfiltered),1.0,NZ_LT906470_1,region001,Genome5,0.1880449089811955,2041290,383854.19225422456,35832743.280054055,17.553969930805547,wgsim,0.03,270,0.3
1046,NZ_LT906470.1.region001,26313.0,20.14867175920648,5.454204141057368,6.0,17.0,20.0,23.0,62.0,26313.0,26313.0,26313.0,sample_0,0_3GB,kmerCount,,NZ_LT906470_1,region001,Genome5,0.2627663148,2041290,536382.250738092,48882794.15761864,23.947011035971684,wgsim,0.03,270,0.3
1047,NZ_LT906470.1.region001,,44.06254509550754,,,,43.0,,,,,,sample_0,0_3GB,mapping(filtered),1.0,NZ_LT906470_1,region001,Genome5,0.2627663148,2041290,536382.250738092,48882794.15761864,23.947011035971684,wgsim,0.03,270,0.3
1050,NZ_LT906470.1.region001,,44.06254509550754,,,,43.0,,,,,,sample_0,0_3GB,mapping(unfiltered),1.0,NZ_LT906470_1,region001,Genome5,0.2627663148,2041290,536382.250738092,48882794.15761864,23.947011035971684,wgsim,0.03,270,0.3
1094,NZ_LT906470.1.region001,26313.0,16.178922965834378,5.516578673953331,3.0,13.0,16.0,19.0,60.0,26313.0,26313.0,26313.0,sample_2,0_3GB,kmerCount,,NZ_LT906470_1,region001,Genome5,0.2141429117785857,2041290,437127.7843845092,38347312.299254775,18.78582283715433,wgsim,0.03,270,0.3
1095,NZ_LT906470.1.region001,,35.66088178331371,,,,35.0,,,,,,sample_2,0_3GB,mapping(filtered),1.0,NZ_LT906470_1,region001,Genome5,0.2141429117785857,2041290,437127.7843845092,38347312.299254775,18.78582283715433,wgsim,0.03,270,0.3
1098,NZ_LT906470.1.region001,,35.66088178331371,,,,35.0,,,,,,sample_2,0_3GB,mapping(unfiltered),1.0,NZ_LT906470_1,region001,Genome5,0.2141429117785857,2041290,437127.7843845092,38347312.299254775,18.78582283715433,wgsim,0.03,270,0.3
1142,NZ_LT906470.1.region001,26313.0,19.96613841067153,6.0161016759470725,6.0,16.0,19.0,23.0,68.0,26313.0,26313.0,26313.0,sample_4,0_3GB,kmerCount,,NZ_LT906470_1,region001,Genome5,0.2540997239,2041290,518691.225399831,49387460.827148326,24.194240322123918,wgsim,0.03,270,0.3
1143,NZ_LT906470.1.region001,,43.57912125469942,,,,43.0,,,,,,sample_4,0_3GB,mapping(filtered),1.0,NZ_LT906470_1,region001,Genome5,0.2540997239,2041290,518691.225399831,49387460.827148326,24.194240322123918,wgsim,0.03,270,0.3
1146,NZ_LT906470.1.region001,,43.57912125469942,,,,43.0,,,,,,sample_4,0_3GB,mapping(unfiltered),1.0,NZ_LT906470_1,region001,Genome5,0.2540997239,2041290,518691.225399831,49387460.827148326,24.194240322123918,wgsim,0.03,270,0.3
1190,NZ_LT906470.1.region001,26313.0,16.22726408999354,5.678001323075707,3.0,13.0,15.0,18.0,71.0,26313.0,26313.0,26313.0,sample_1,0_3GB,kmerCount,,NZ_LT906470_1,region001,Genome5,0.2032526278,2041290,414897.556601862,37374285.118152834,18.309150154144117,wgsim,0.03,270,0.3
1191,NZ_LT906470.1.region001,,35.53199407587438,,,,34.0,,,,,,sample_1,0_3GB,mapping(filtered),1.0,NZ_LT906470_1,region001,Genome5,0.2032526278,2041290,414897.556601862,37374285.118152834,18.309150154144117,wgsim,0.03,270,0.3
1194,NZ_LT906470.1.region001,,35.53199407587438,,,,34.0,,,,,,sample_1,0_3GB,mapping(unfiltered),1.0,NZ_LT906470_1,region001,Genome5,0.2032526278,2041290,414897.556601862,37374285.118152834,18.309150154144117,wgsim,0.03,270,0.3
996,NZ_LT906470.1.region002,32244.0,14.945230120332464,7.510889604782172,2.0,11.0,14.0,17.0,116.0,32244.0,32242.0,32242.0,sample_3,0_3GB,kmerCount,,NZ_LT906470_1,region002,Genome5,0.1880449089811955,2041290,383854.19225422456,35832743.280054055,17.553969930805547,wgsim,0.03,270,0.3
1000,NZ_LT906470.1.region002,,33.44194768162658,,,,32.0,,,,,,sample_3,0_3GB,mapping(filtered),1.0,NZ_LT906470_1,region002,Genome5,0.1880449089811955,2041290,383854.19225422456,35832743.280054055,17.553969930805547,wgsim,0.03,270,0.3
1003,NZ_LT906470.1.region002,,33.44194768162658,,,,32.0,,,,,,sample_3,0_3GB,mapping(unfiltered),1.0,NZ_LT906470_1,region002,Genome5,0.1880449089811955,2041290,383854.19225422456,35832743.280054055,17.553969930805547,wgsim,0.03,270,0.3
1044,NZ_LT906470.1.region002,32244.0,20.067795558863665,7.230173053189944,4.0,16.0,19.0,22.0,120.0,32244.0,32242.0,32242.0,sample_0,0_3GB,kmerCount,,NZ_LT906470_1,region002,Genome5,0.2627663148,2041290,536382.250738092,48882794.15761864,23.947011035971684,wgsim,0.03,270,0.3
1048,NZ_LT906470.1.region002,,44.02485742623357,,,,42.0,,,,,,sample_0,0_3GB,mapping(filtered),1.0,NZ_LT906470_1,region002,Genome5,0.2627663148,2041290,536382.250738092,48882794.15761864,23.947011035971684,wgsim,0.03,270,0.3
1051,NZ_LT906470.1.region002,,44.02485742623357,,,,42.0,,,,,,sample_0,0_3GB,mapping(unfiltered),1.0,NZ_LT906470_1,region002,Genome5,0.2627663148,2041290,536382.250738092,48882794.15761864,23.947011035971684,wgsim,0.03,270,0.3
1092,NZ_LT906470.1.region002,32244.0,16.802816027788115,7.216894239014264,3.0,13.0,16.0,19.0,118.0,32244.0,32242.0,32242.0,sample_2,0_3GB,kmerCount,,NZ_LT906470_1,region002,Genome5,0.2141429117785857,2041290,437127.7843845092,38347312.299254775,18.78582283715433,wgsim,0.03,270,0.3
1096,NZ_LT906470.1.region002,,37.38969129680139,,,,36.0,,,,,,sample_2,0_3GB,mapping(filtered),1.0,NZ_LT906470_1,region002,Genome5,0.2141429117785857,2041290,437127.7843845092,38347312.299254775,18.78582283715433,wgsim,0.03,270,0.3
1099,NZ_LT906470.1.region002,,37.38969129680139,,,,36.0,,,,,,sample_2,0_3GB,mapping(unfiltered),1.0,NZ_LT906470_1,region002,Genome5,0.2141429117785857,2041290,437127.7843845092,38347312.299254775,18.78582283715433,wgsim,0.03,270,0.3
1140,NZ_LT906470.1.region002,32244.0,20.00176777074805,6.80163394598048,5.0,16.0,19.0,23.0,94.0,32244.0,32242.0,32242.0,sample_4,0_3GB,kmerCount,,NZ_LT906470_1,region002,Genome5,0.2540997239,2041290,518691.225399831,49387460.827148326,24.194240322123918,wgsim,0.03,270,0.3
1144,NZ_LT906470.1.region002,,44.11532977932061,,,,42.0,,,,,,sample_4,0_3GB,mapping(filtered),1.0,NZ_LT906470_1,region002,Genome5,0.2540997239,2041290,518691.225399831,49387460.827148326,24.194240322123918,wgsim,0.03,270,0.3
1147,NZ_LT906470.1.region002,,44.11532977932061,,,,42.0,,,,,,sample_4,0_3GB,mapping(unfiltered),1.0,NZ_LT906470_1,region002,Genome5,0.2540997239,2041290,518691.225399831,49387460.827148326,24.194240322123918,wgsim,0.03,270,0.3
