,Contig,count,Depth avg,std,min,25%,Depth median,75%,max,count_nonzero,count_unique,count_unique_nonzero,sample,dataset,quantification,Breadth,ncbi,region,id,distribution,genome_size,weighted_dist,readshare,expected_average_coverage,err_type,err_profile,fragment_size,readsGB,error,RE
1229,NZ_CP053893.1.region003,,15.326762773364717,,,,15.0,,,,,,sample_3,0_3GB,mapping(unfiltered),1.0,NZ_CP053893_1,region003,Genome3,0.1706587793829341,5984367,1021284.7675995112,98689406.0877212,16.491202175221073,art,mbarc,270,0.3,-1.4912021752210727,-0.09042410367521204
1277,NZ_CP053893.1.region003,,14.753505933117584,,,,14.0,,,,,,sample_0,0_3GB,mapping(unfiltered),1.0,NZ_CP053893_1,region003,Genome3,0.1726912939,5984367,1033448.0804024612,93783736.88547206,15.671454789699906,art,mbarc,270,0.3,-1.6714547896999061,-0.10665600686915633
1325,NZ_CP053893.1.region003,,14.98832990095126,,,,14.0,,,,,,sample_2,0_3GB,mapping(unfiltered),1.0,NZ_CP053893_1,region003,Genome3,0.1932075492,5984367,1156224.8815833563,101115875.58227716,16.896670204597605,art,mbarc,270,0.3,-2.896670204597605,-0.1714343814208682
1373,NZ_CP053893.1.region003,,15.37819947043248,,,,15.0,,,,,,sample_4,0_3GB,mapping(unfiltered),1.0,NZ_CP053893_1,region003,Genome3,0.1694766981,5984367,1014210.7593786026,92145039.29735404,15.397625061657155,art,mbarc,270,0.3,-0.3976250616571555,-0.025823791660397884
1421,NZ_CP053893.1.region003,,18.642492890065707,,,,18.0,,,,,,sample_1,0_3GB,mapping(unfiltered),1.0,NZ_CP053893_1,region003,Genome3,0.2410011297,5984367,1442239.2075394,124522941.3845554,20.808038909471197,art,mbarc,270,0.3,-2.808038909471197,-0.13494971446795312
29,NZ_CP053893.1.region003,,24.995439835245666,,,,24.0,,,,,,sample_3,0_5GB,mapping(unfiltered),1.0,NZ_CP053893_1,region003,Genome3,0.1863890705,5984367,1115420.6026608734,156939362.4986406,26.224889365682383,art,mbarc,270,0.5,-2.224889365682383,-0.08483884658799934
77,NZ_CP053893.1.region003,,29.91031675983132,,,,29.0,,,,,,sample_0,0_5GB,mapping(unfiltered),1.0,NZ_CP053893_1,region003,Genome3,0.2458597945,5984367,1471315.2408325817,194626378.04930532,32.522466962555164,art,mbarc,270,0.5,-3.522466962555164,-0.10830872598351061
125,NZ_CP053893.1.region003,,30.891879964695494,,,,30.0,,,,,,sample_2,0_5GB,mapping(unfiltered),1.0,NZ_CP053893_1,region003,Genome3,0.2213816243778618,5984367,1324828.8873332716,193861786.4607722,32.39470213988751,art,mbarc,270,0.5,-2.3947021398875066,-0.07392264727567649
173,NZ_CP053893.1.region003,,23.696528390703147,,,,23.0,,,,,,sample_4,0_5GB,mapping(unfiltered),1.0,NZ_CP053893_1,region003,Genome3,0.1778864850822113,5984367,1064538.0110719777,146878451.5850593,24.543690516483917,art,mbarc,270,0.5,-1.5436905164839168,-0.06289561528846489
221,NZ_CP053893.1.region003,,35.88065117191331,,,,35.0,,,,,,sample_1,0_5GB,mapping(unfiltered),1.0,NZ_CP053893_1,region003,Genome3,0.2746728597,5984367,1643743.19738431,228925173.76944348,38.25386607630239,art,mbarc,270,0.5,-3.253866076302387,-0.08505979682712647
509,NZ_CP053893.1.region003,,38.82764538589781,,,,37.0,,,,,,sample_3,1_0GB,mapping(unfiltered),1.0,NZ_CP053893_1,region003,Genome3,0.1327613205867238,5984367,794492.4657956106,247339131.31958216,41.33087615107532,art,mbarc,270,1.0,-4.330876151075323,-0.10478549100301723
557,NZ_CP053893.1.region003,,56.89477297244287,,,,55.0,,,,,,sample_0,1_0GB,mapping(unfiltered),1.0,NZ_CP053893_1,region003,Genome3,0.1936512835,5984367,1158880.3504850443,364034305.2097476,60.83087905700763,art,mbarc,270,1.0,-5.830879057007628,-0.0958539338473676
605,NZ_CP053893.1.region003,,43.08257330587428,,,,41.0,,,,,,sample_2,1_0GB,mapping(unfiltered),1.0,NZ_CP053893_1,region003,Genome3,0.1595928433,5984367,955062.1448806912,281976555.6833773,47.11886080572554,art,mbarc,270,1.0,-6.118860805725539,-0.12986011760670624
653,NZ_CP053893.1.region003,,46.83789349808767,,,,46.0,,,,,,sample_4,1_0GB,mapping(unfiltered),1.0,NZ_CP053893_1,region003,Genome3,0.1573440796,5984367,941604.7176036132,292187482.0368443,48.82512754261968,art,mbarc,270,1.0,-2.8251275426196827,-0.05786216411116624
701,NZ_CP053893.1.region003,,69.50127488477003,,,,67.0,,,,,,sample_1,1_0GB,mapping(unfiltered),1.0,NZ_CP053893_1,region003,Genome3,0.2620782971737921,5984367,1568372.7130230349,436414128.301341,72.9256959510239,art,mbarc,270,1.0,-5.925695951023897,-0.08125662530534546
257,NZ_CP053893.1.region004,19578.0,0.9800796812749004,1.017350403134945,0.0,0.0,1.0,1.0,7.0,12292.0,19578.0,12292.0,sample_3,0_05GB,kmerCount,,NZ_CP053893_1,region004,Genome3,0.1374997619,5984367,822849.0376222172,13481637.63029334,2.252809299679204,art,mbarc,270,0.05,-1.2528092996792042,-0.5561097869480572
305,NZ_CP053893.1.region004,19578.0,1.5769741546633975,1.3262836985898825,0.0,1.0,1.0,2.0,8.0,15342.0,19578.0,15342.0,sample_0,0_05GB,kmerCount,,NZ_CP053893_1,region004,Genome3,0.2422912945,5984367,1449960.0271930816,20180612.31621152,3.372221709699876,art,mbarc,270,0.05,-2.372221709699876,-0.7034595924925118
353,NZ_CP053893.1.region004,19578.0,2.098222494636837,1.6085490520206374,0.0,1.0,2.0,3.0,11.0,17024.0,19578.0,17024.0,sample_2,0_05GB,kmerCount,,NZ_CP053893_1,region004,Genome3,0.2694396033269439,5984367,1612425.4706428533,22237995.030055564,3.716014581000056,art,mbarc,270,0.05,-1.716014581000056,-0.4617889794550379
401,NZ_CP053893.1.region004,19578.0,2.207018081520073,1.6821851662115286,0.0,1.0,2.0,3.0,12.0,16875.0,19578.0,16875.0,sample_4,0_05GB,kmerCount,,NZ_CP053893_1,region004,Genome3,0.2447791603244779,5984367,1464848.329333515,21626070.47463225,3.61376073269441,art,mbarc,270,0.05,-1.6137607326944101,-0.4465599280257812
449,NZ_CP053893.1.region004,19578.0,1.3133108591275922,1.1466987733623606,0.0,0.0,1.0,2.0,8.0,14447.0,19578.0,14447.0,sample_1,0_05GB,kmerCount,,NZ_CP053893_1,region004,Genome3,0.1566037227,5984367,937174.1502030308,14194365.208614442,2.37190753986419,art,mbarc,270,0.05,-1.37190753986419,-0.5783984058428948
977,NZ_CP053893.1.region004,19578.0,3.0654305853509043,1.8966393474323395,0.0,2.0,3.0,4.0,13.0,18416.0,19578.0,18416.0,sample_3,0_1GB,kmerCount,,NZ_CP053893_1,region004,Genome3,0.1953631842,5984367,1169124.9925414014,36267676.36093676,6.060403107118391,art,mbarc,270,0.1,-3.0604031071183906,-0.5049834232187825
1025,NZ_CP053893.1.region004,19578.0,2.22939013178057,1.7081425224367428,0.0,1.0,2.0,3.0,14.0,17160.0,19578.0,17160.0,sample_0,0_1GB,kmerCount,,NZ_CP053893_1,region004,Genome3,0.1166720929116671,5984367,698208.6226415145,24173391.78507748,4.039423348380453,art,mbarc,270,0.1,-2.0394233483804527,-0.5048798237991394
1073,NZ_CP053893.1.region004,19578.0,3.2455817754622536,2.0079685310984314,0.0,2.0,3.0,4.0,18.0,18618.0,19578.0,18618.0,sample_2,0_1GB,kmerCount,,NZ_CP053893_1,region004,Genome3,0.1910415918,5984367,1143262.9975953903,33704427.971140265,5.632079043805346,art,mbarc,270,0.1,-2.632079043805346,-0.4673370212551149
1121,NZ_CP053893.1.region004,19578.0,2.88032485442844,1.8855028143566328,0.0,2.0,3.0,4.0,15.0,18285.0,19578.0,18285.0,sample_4,0_1GB,kmerCount,,NZ_CP053893_1,region004,Genome3,0.2034775922796522,5984367,1217684.5884778055,34863640.889082484,5.825785900009556,art,mbarc,270,0.1,-2.8257859000095564,-0.485048017299249
1169,NZ_CP053893.1.region004,19578.0,3.858514659311472,2.364865219429626,0.0,2.0,3.0,5.0,17.0,19055.0,19578.0,19055.0,sample_1,0_1GB,kmerCount,,NZ_CP053893_1,region004,Genome3,0.2624066011,5984367,1570337.4042050038,44902198.22165084,7.503249419972211,art,mbarc,270,0.1,-4.503249419972211,-0.6001732273467312
737,NZ_CP053893.1.region004,19578.0,7.748493206660537,3.1787719531097154,0.0,6.0,7.0,9.0,31.0,19566.0,19578.0,19566.0,sample_3,0_2GB,kmerCount,,NZ_CP053893_1,region004,Genome3,0.2349131771,5984367,1405806.6649023958,82519186.27380422,13.789125278213088,art,mbarc,270,0.2,-6.789125278213088,-0.49235358597691126
785,NZ_CP053893.1.region004,19578.0,8.669833486566555,3.708264913569646,0.0,6.0,8.0,10.0,31.0,19575.0,19578.0,19575.0,sample_0,0_2GB,kmerCount,,NZ_CP053893_1,region004,Genome3,0.2880187131,5984367,1723609.6820581076,98158931.9047659,16.40255885121449,art,mbarc,270,0.2,-8.40255885121449,-0.5122712210596545
833,NZ_CP053893.1.region004,19578.0,8.92486464398815,3.988198839541294,1.0,6.0,8.0,11.0,35.0,19578.0,19578.0,19578.0,sample_2,0_2GB,kmerCount,,NZ_CP053893_1,region004,Genome3,0.3209597102,5984367,1920740.6980504435,100943796.27861828,16.86791540001111,art,mbarc,270,0.2,-8.86791540001111,-0.5257268126922945
881,NZ_CP053893.1.region004,19578.0,5.815456124221065,2.8216488352200395,0.0,4.0,5.0,7.0,24.0,19532.0,19578.0,19532.0,sample_4,0_2GB,kmerCount,,NZ_CP053893_1,region004,Genome3,0.1815129166,5984367,1086239.908174792,65348083.640154295,10.919798809156308,art,mbarc,270,0.2,-5.919798809156308,-0.5421161060396577
929,NZ_CP053893.1.region004,19578.0,5.528348145878026,2.668624986493866,0.0,4.0,5.0,7.0,24.0,19480.0,19578.0,19480.0,sample_1,0_2GB,kmerCount,,NZ_CP053893_1,region004,Genome3,0.1683730628831627,5984367,1007606.2012069236,61378185.21079303,10.256420639107366,art,mbarc,270,0.2,-5.2564206391073665,-0.5125004935020724
1217,NZ_CP053893.1.region004,19578.0,9.018081520073553,3.895238953737416,1.0,6.0,8.0,11.0,38.0,19578.0,19578.0,19578.0,sample_3,0_3GB,kmerCount,,NZ_CP053893_1,region004,Genome3,0.1706587793829341,5984367,1021284.7675995112,98689406.0877212,16.491202175221073,art,mbarc,270,0.3,-8.491202175221073,-0.5148928552934464
1265,NZ_CP053893.1.region004,19578.0,8.766268260292165,3.6049380947191016,0.0,6.0,8.0,10.0,36.0,19573.0,19578.0,19573.0,sample_0,0_3GB,kmerCount,,NZ_CP053893_1,region004,Genome3,0.1726912939,5984367,1033448.0804024612,93783736.88547206,15.671454789699906,art,mbarc,270,0.3,-7.671454789699906,-0.4895177182109465
1313,NZ_CP053893.1.region004,19578.0,9.425835121054243,3.957084569687454,0.0,7.0,9.0,11.0,33.0,19576.0,19578.0,19576.0,sample_2,0_3GB,kmerCount,,NZ_CP053893_1,region004,Genome3,0.1932075492,5984367,1156224.8815833563,101115875.58227716,16.896670204597605,art,mbarc,270,0.3,-7.896670204597605,-0.4673506737705581
1361,NZ_CP053893.1.region004,19578.0,8.36106854632751,3.87962226116293,0.0,6.0,8.0,10.0,36.0,19570.0,19578.0,19570.0,sample_4,0_3GB,kmerCount,,NZ_CP053893_1,region004,Genome3,0.1694766981,5984367,1014210.7593786026,92145039.29735404,15.397625061657155,art,mbarc,270,0.3,-7.3976250616571555,-0.4804393555522122
1409,NZ_CP053893.1.region004,19578.0,10.836091531310656,4.627587818831001,0.0,8.0,10.0,13.0,43.0,19574.0,19578.0,19574.0,sample_1,0_3GB,kmerCount,,NZ_CP053893_1,region004,Genome3,0.2410011297,5984367,1442239.2075394,124522941.3845554,20.808038909471197,art,mbarc,270,0.3,-10.808038909471197,-0.5194165080377517
17,NZ_CP053893.1.region004,19578.0,14.263050362651956,5.755117875052711,0.0,11.0,13.0,16.0,57.0,19572.0,19578.0,19572.0,sample_3,0_5GB,kmerCount,,NZ_CP053893_1,region004,Genome3,0.1863890705,5984367,1115420.6026608734,156939362.4986406,26.224889365682383,art,mbarc,270,0.5,-13.224889365682383,-0.5042877085684997
65,NZ_CP053893.1.region004,19578.0,16.61420982735724,6.219410002301064,4.0,13.0,15.0,19.0,60.0,19578.0,19578.0,19578.0,sample_0,0_5GB,kmerCount,,NZ_CP053893_1,region004,Genome3,0.2458597945,5984367,1471315.2408325817,194626378.04930532,32.522466962555164,art,mbarc,270,0.5,-17.522466962555164,-0.5387803755087124
113,NZ_CP053893.1.region004,19578.0,17.373531514965777,6.325045400399191,5.0,13.0,16.0,20.0,60.0,19578.0,19578.0,19578.0,sample_2,0_5GB,kmerCount,,NZ_CP053893_1,region004,Genome3,0.2213816243778618,5984367,1324828.8873332716,193861786.4607722,32.39470213988751,art,mbarc,270,0.5,-16.394702139887507,-0.5060920785470274
161,NZ_CP053893.1.region004,19578.0,13.247727040555723,4.999936271000778,2.0,10.0,12.0,15.0,47.0,19578.0,19578.0,19578.0,sample_4,0_5GB,kmerCount,,NZ_CP053893_1,region004,Genome3,0.1778864850822113,5984367,1064538.0110719777,146878451.5850593,24.543690516483917,art,mbarc,270,0.5,-12.543690516483917,-0.5110759731939817
209,NZ_CP053893.1.region004,19578.0,19.78659720093983,6.800405337179475,6.0,16.0,19.0,22.0,68.0,19578.0,19578.0,19578.0,sample_1,0_5GB,kmerCount,,NZ_CP053893_1,region004,Genome3,0.2746728597,5984367,1643743.19738431,228925173.76944348,38.25386607630239,art,mbarc,270,0.5,-19.253866076302387,-0.5033181754204401
497,NZ_CP053893.1.region004,19578.0,21.877770967412403,7.189864860390974,7.0,18.0,21.0,24.0,75.0,19578.0,19578.0,19578.0,sample_3,1_0GB,kmerCount,,NZ_CP053893_1,region004,Genome3,0.1327613205867238,5984367,794492.4657956106,247339131.31958216,41.33087615107532,art,mbarc,270,1.0,-20.330876151075323,-0.49190527867738815
545,NZ_CP053893.1.region004,19578.0,33.02441515987333,10.367675850272605,14.0,27.0,31.0,35.0,119.0,19578.0,19578.0,19578.0,sample_0,1_0GB,kmerCount,,NZ_CP053893_1,region004,Genome3,0.1936512835,5984367,1158880.3504850443,364034305.2097476,60.83087905700763,art,mbarc,270,1.0,-29.83087905700763,-0.4903903990776072
593,NZ_CP053893.1.region004,19578.0,25.67800592501788,8.356777681934398,9.0,21.0,24.0,28.0,104.0,19578.0,19578.0,19578.0,sample_2,1_0GB,kmerCount,,NZ_CP053893_1,region004,Genome3,0.1595928433,5984367,955062.1448806912,281976555.6833773,47.11886080572554,art,mbarc,270,1.0,-23.11886080572554,-0.49064982494051096
641,NZ_CP053893.1.region004,19578.0,26.52906323424252,8.64655620519029,8.0,22.0,25.0,29.0,92.0,19578.0,19578.0,19578.0,sample_4,1_0GB,kmerCount,,NZ_CP053893_1,region004,Genome3,0.1573440796,5984367,941604.7176036132,292187482.0368443,48.82512754261968,art,mbarc,270,1.0,-23.825127542619683,-0.4879685674517208
689,NZ_CP053893.1.region004,19578.0,39.20941873531515,13.050863719937908,17.0,32.0,36.0,41.0,124.0,19578.0,19578.0,19578.0,sample_1,1_0GB,kmerCount,,NZ_CP053893_1,region004,Genome3,0.2620782971737921,5984367,1568372.7130230349,436414128.301341,72.9256959510239,art,mbarc,270,1.0,-36.9256959510239,-0.5063468434476484
262,NZ_CP053893.1.region004,,2.316808191808192,,,,2.0,,,,,,sample_3,0_05GB,mapping(filtered),0.8172262475762833,NZ_CP053893_1,region004,Genome3,0.1374997619,5984367,822849.0376222172,13481637.63029334,2.252809299679204,art,mbarc,270,0.05,-0.2528092996792042,-0.1122195738961144
310,NZ_CP053893.1.region004,,3.157377948436643,,,,3.0,,,,,,sample_0,0_05GB,mapping(filtered),0.9301969588733544,NZ_CP053893_1,region004,Genome3,0.2422912945,5984367,1449960.0271930816,20180612.31621152,3.372221709699876,art,mbarc,270,0.05,-0.3722217096998759,-0.11037877747753519
358,NZ_CP053893.1.region004,,3.981710821967916,,,,3.0,,,,,,sample_2,0_05GB,mapping(filtered),0.9764771915501582,NZ_CP053893_1,region004,Genome3,0.2694396033269439,5984367,1612425.4706428533,22237995.030055564,3.716014581000056,art,mbarc,270,0.05,-0.716014581000056,-0.1926834691825568
406,NZ_CP053893.1.region004,,4.301979133053673,,,,4.0,,,,,,sample_4,0_05GB,mapping(filtered),0.9487702826819064,NZ_CP053893_1,region004,Genome3,0.2447791603244779,5984367,1464848.329333515,21626070.47463225,3.61376073269441,art,mbarc,270,0.05,0.3862392673055899,0.1068801439484376
454,NZ_CP053893.1.region004,,2.738661520122609,,,,2.0,,,,,,sample_1,0_05GB,mapping(filtered),0.8989182569649964,NZ_CP053893_1,region004,Genome3,0.1566037227,5984367,937174.1502030308,14194365.208614442,2.37190753986419,art,mbarc,270,0.05,-0.37190753986419,-0.15679681168578966
982,NZ_CP053893.1.region004,,5.695576400635604,,,,5.0,,,,,,sample_3,0_1GB,mapping(filtered),0.9954587202775792,NZ_CP053893_1,region004,Genome3,0.1953631842,5984367,1169124.9925414014,36267676.36093676,6.060403107118391,art,mbarc,270,0.1,-1.0604031071183906,-0.17497237203130414
1030,NZ_CP053893.1.region004,,4.24726109975363,,,,4.0,,,,,,sample_0,0_1GB,mapping(filtered),0.9734156546586388,NZ_CP053893_1,region004,Genome3,0.1166720929116671,5984367,698208.6226415145,24173391.78507748,4.039423348380453,art,mbarc,270,0.1,-0.039423348380452694,-0.009759647598278826
1078,NZ_CP053893.1.region004,,6.192781644753802,,,,6.0,,,,,,sample_2,0_1GB,mapping(filtered),0.9896418001836922,NZ_CP053893_1,region004,Genome3,0.1910415918,5984367,1143262.9975953903,33704427.971140265,5.632079043805346,art,mbarc,270,0.1,0.3679209561946539,0.06532595748977026
1126,NZ_CP053893.1.region004,,5.383606218687051,,,,5.0,,,,,,sample_4,0_1GB,mapping(filtered),0.9879069292784978,NZ_CP053893_1,region004,Genome3,0.2034775922796522,5984367,1217684.5884778055,34863640.889082484,5.825785900009556,art,mbarc,270,0.1,-0.8257859000095564,-0.14174669549874838
1174,NZ_CP053893.1.region004,,7.148295977893767,,,,6.0,,,,,,sample_1,0_1GB,mapping(filtered),0.9971425655679153,NZ_CP053893_1,region004,Genome3,0.2624066011,5984367,1570337.4042050038,44902198.22165084,7.503249419972211,art,mbarc,270,0.1,-1.503249419972211,-0.20034645469346246
742,NZ_CP053893.1.region004,,14.429329523420757,,,,13.0,,,,,,sample_3,0_2GB,mapping(filtered),1.0,NZ_CP053893_1,region004,Genome3,0.2349131771,5984367,1405806.6649023958,82519186.27380422,13.789125278213088,art,mbarc,270,0.2,-0.7891252782130884,-0.05722808824283522
790,NZ_CP053893.1.region004,,16.194917848760078,,,,15.0,,,,,,sample_0,0_2GB,mapping(filtered),1.0,NZ_CP053893_1,region004,Genome3,0.2880187131,5984367,1723609.6820581076,98158931.9047659,16.40255885121449,art,mbarc,270,0.2,-1.40255885121449,-0.08550853948685212
838,NZ_CP053893.1.region004,,16.764363710582714,,,,15.0,,,,,,sample_2,0_2GB,mapping(filtered),1.0,NZ_CP053893_1,region004,Genome3,0.3209597102,5984367,1920740.6980504435,100943796.27861828,16.86791540001111,art,mbarc,270,0.2,-1.8679154000111104,-0.11073777379805214
886,NZ_CP053893.1.region004,,10.873813654454535,,,,10.0,,,,,,sample_4,0_2GB,mapping(filtered),1.0,NZ_CP053893_1,region004,Genome3,0.1815129166,5984367,1086239.908174792,65348083.640154295,10.919798809156308,art,mbarc,270,0.2,-0.9197988091563083,-0.08423221207931525
934,NZ_CP053893.1.region004,,10.479001888044088,,,,10.0,,,,,,sample_1,0_2GB,mapping(filtered),0.9999489743851412,NZ_CP053893_1,region004,Genome3,0.1683730628831627,5984367,1007606.2012069236,61378185.21079303,10.256420639107366,art,mbarc,270,0.2,-0.25642063910736645,-0.025000987004144867
1222,NZ_CP053893.1.region004,,16.604347382385956,,,,15.0,,,,,,sample_3,0_3GB,mapping(filtered),1.0,NZ_CP053893_1,region004,Genome3,0.1706587793829341,5984367,1021284.7675995112,98689406.0877212,16.491202175221073,art,mbarc,270,0.3,-1.4912021752210727,-0.09042410367521204
1270,NZ_CP053893.1.region004,,16.308449841820593,,,,15.0,,,,,,sample_0,0_3GB,mapping(filtered),1.0,NZ_CP053893_1,region004,Genome3,0.1726912939,5984367,1033448.0804024612,93783736.88547206,15.671454789699906,art,mbarc,270,0.3,-0.6714547896999061,-0.042845721645524644
1318,NZ_CP053893.1.region004,,17.51867537503827,,,,16.0,,,,,,sample_2,0_3GB,mapping(filtered),1.0,NZ_CP053893_1,region004,Genome3,0.1932075492,5984367,1156224.8815833563,101115875.58227716,16.896670204597605,art,mbarc,270,0.3,-0.8966702045976049,-0.05306786448099223
1366,NZ_CP053893.1.region004,,15.682824778038576,,,,14.0,,,,,,sample_4,0_3GB,mapping(filtered),1.0,NZ_CP053893_1,region004,Genome3,0.1694766981,5984367,1014210.7593786026,92145039.29735404,15.397625061657155,art,mbarc,270,0.3,-1.3976250616571555,-0.09076887221637135
1414,NZ_CP053893.1.region004,,20.23609551995101,,,,19.0,,,,,,sample_1,0_3GB,mapping(filtered),1.0,NZ_CP053893_1,region004,Genome3,0.2410011297,5984367,1442239.2075394,124522941.3845554,20.808038909471197,art,mbarc,270,0.3,-1.8080389094711968,-0.0868913652717283
22,NZ_CP053893.1.region004,,26.52086947647719,,,,24.0,,,,,,sample_3,0_5GB,mapping(filtered),1.0,NZ_CP053893_1,region004,Genome3,0.1863890705,5984367,1115420.6026608734,156939362.4986406,26.224889365682383,art,mbarc,270,0.5,-2.224889365682383,-0.08483884658799934
70,NZ_CP053893.1.region004,,31.293295234207573,,,,28.0,,,,,,sample_0,0_5GB,mapping(filtered),1.0,NZ_CP053893_1,region004,Genome3,0.2458597945,5984367,1471315.2408325817,194626378.04930532,32.522466962555164,art,mbarc,270,0.5,-4.522466962555164,-0.13905670094959646
118,NZ_CP053893.1.region004,,32.27048678436575,,,,30.0,,,,,,sample_2,0_5GB,mapping(filtered),1.0,NZ_CP053893_1,region004,Genome3,0.2213816243778618,5984367,1324828.8873332716,193861786.4607722,32.39470213988751,art,mbarc,270,0.5,-2.3947021398875066,-0.07392264727567649
166,NZ_CP053893.1.region004,,24.89049903051332,,,,23.0,,,,,,sample_4,0_5GB,mapping(filtered),1.0,NZ_CP053893_1,region004,Genome3,0.1778864850822113,5984367,1064538.0110719777,146878451.5850593,24.543690516483917,art,mbarc,270,0.5,-1.5436905164839168,-0.06289561528846489
214,NZ_CP053893.1.region004,,37.11394019797939,,,,34.0,,,,,,sample_1,0_5GB,mapping(filtered),1.0,NZ_CP053893_1,region004,Genome3,0.2746728597,5984367,1643743.19738431,228925173.76944348,38.25386607630239,art,mbarc,270,0.5,-4.253866076302387,-0.11120094548920859
502,NZ_CP053893.1.region004,,41.07419124400449,,,,38.0,,,,,,sample_3,1_0GB,mapping(filtered),1.0,NZ_CP053893_1,region004,Genome3,0.1327613205867238,5984367,794492.4657956106,247339131.31958216,41.33087615107532,art,mbarc,270,1.0,-3.330876151075323,-0.08059050427336906
550,NZ_CP053893.1.region004,,61.47693642208389,,,,56.0,,,,,,sample_0,1_0GB,mapping(filtered),1.0,NZ_CP053893_1,region004,Genome3,0.1936512835,5984367,1158880.3504850443,364034305.2097476,60.83087905700763,art,mbarc,270,1.0,-4.830879057007628,-0.07941491446277428
598,NZ_CP053893.1.region004,,47.9033574854577,,,,44.0,,,,,,sample_2,1_0GB,mapping(filtered),1.0,NZ_CP053893_1,region004,Genome3,0.1595928433,5984367,955062.1448806912,281976555.6833773,47.11886080572554,art,mbarc,270,1.0,-3.1188608057255394,-0.0661913457242701
646,NZ_CP053893.1.region004,,49.08460046943566,,,,45.0,,,,,,sample_4,1_0GB,mapping(filtered),1.0,NZ_CP053893_1,region004,Genome3,0.1573440796,5984367,941604.7176036132,292187482.0368443,48.82512754261968,art,mbarc,270,1.0,-3.8251275426196827,-0.0783434214130974
694,NZ_CP053893.1.region004,,73.06291458312073,,,,66.0,,,,,,sample_1,1_0GB,mapping(filtered),1.0,NZ_CP053893_1,region004,Genome3,0.2620782971737921,5984367,1568372.7130230349,436414128.301341,72.9256959510239,art,mbarc,270,1.0,-6.925695951023897,-0.09496921298735522
268,NZ_CP053893.1.region004,,2.338224322307884,,,,2.0,,,,,,sample_3,0_05GB,mapping(unfiltered),0.8206959893866721,NZ_CP053893_1,region004,Genome3,0.1374997619,5984367,822849.0376222172,13481637.63029334,2.252809299679204,art,mbarc,270,0.05,-0.2528092996792042,-0.1122195738961144
316,NZ_CP053893.1.region004,,3.1922382177459085,,,,3.0,,,,,,sample_0,0_05GB,mapping(unfiltered),0.932186957852842,NZ_CP053893_1,region004,Genome3,0.2422912945,5984367,1449960.0271930816,20180612.31621152,3.372221709699876,art,mbarc,270,0.05,-0.3722217096998759,-0.11037877747753519
364,NZ_CP053893.1.region004,,4.031524008350731,,,,3.0,,,,,,sample_2,0_05GB,mapping(unfiltered),0.9776507806919074,NZ_CP053893_1,region004,Genome3,0.2694396033269439,5984367,1612425.4706428533,22237995.030055564,3.716014581000056,art,mbarc,270,0.05,-0.716014581000056,-0.1926834691825568
412,NZ_CP053893.1.region004,,4.357634038895455,,,,4.0,,,,,,sample_4,0_05GB,mapping(unfiltered),0.9497907949790796,NZ_CP053893_1,region004,Genome3,0.2447791603244779,5984367,1464848.329333515,21626070.47463225,3.61376073269441,art,mbarc,270,0.05,0.3862392673055899,0.1068801439484376
460,NZ_CP053893.1.region004,,2.767217007802782,,,,2.0,,,,,,sample_1,0_05GB,mapping(unfiltered),0.902439024390244,NZ_CP053893_1,region004,Genome3,0.1566037227,5984367,937174.1502030308,14194365.208614442,2.37190753986419,art,mbarc,270,0.05,-0.37190753986419,-0.15679681168578966
988,NZ_CP053893.1.region004,,5.775807278318811,,,,5.0,,,,,,sample_3,0_1GB,mapping(unfiltered),0.995509745892438,NZ_CP053893_1,region004,Genome3,0.1953631842,5984367,1169124.9925414014,36267676.36093676,6.060403107118391,art,mbarc,270,0.1,-1.0604031071183906,-0.17497237203130414
1036,NZ_CP053893.1.region004,,4.302592301649646,,,,4.0,,,,,,sample_0,0_1GB,mapping(unfiltered),0.9743341157260944,NZ_CP053893_1,region004,Genome3,0.1166720929116671,5984367,698208.6226415145,24173391.78507748,4.039423348380453,art,mbarc,270,0.1,-0.039423348380452694,-0.009759647598278826
1084,NZ_CP053893.1.region004,,6.280567010309278,,,,6.0,,,,,,sample_2,0_1GB,mapping(unfiltered),0.9898969282579856,NZ_CP053893_1,region004,Genome3,0.1910415918,5984367,1143262.9975953903,33704427.971140265,5.632079043805346,art,mbarc,270,0.1,0.3679209561946539,0.06532595748977026
1132,NZ_CP053893.1.region004,,5.456958430157501,,,,5.0,,,,,,sample_4,0_1GB,mapping(unfiltered),0.9881110317379324,NZ_CP053893_1,region004,Genome3,0.2034775922796522,5984367,1217684.5884778055,34863640.889082484,5.825785900009556,art,mbarc,270,0.1,-0.8257859000095564,-0.14174669549874838
1180,NZ_CP053893.1.region004,,7.2455745421058015,,,,6.0,,,,,,sample_1,0_1GB,mapping(unfiltered),0.9973466680273496,NZ_CP053893_1,region004,Genome3,0.2624066011,5984367,1570337.4042050038,44902198.22165084,7.503249419972211,art,mbarc,270,0.1,-1.503249419972211,-0.20034645469346246
748,NZ_CP053893.1.region004,,14.631441983875906,,,,14.0,,,,,,sample_3,0_2GB,mapping(unfiltered),1.0,NZ_CP053893_1,region004,Genome3,0.2349131771,5984367,1405806.6649023958,82519186.27380422,13.789125278213088,art,mbarc,270,0.2,0.21087472178691158,0.015292828046177452
