,Contig,count,Depth avg,std,min,25%,Depth median,75%,max,count_nonzero,count_unique,count_unique_nonzero,sample,dataset,quantification,Breadth,ncbi,region,id,distribution,genome_size,weighted_dist,readshare,expected_average_coverage,err_type,err_profile,fragment_size,readsGB,error,RE
741,NZ_CP053893.1.region001,,4.689560183023625,,,,5.0,,,,,,sample_3,0_1GB,mapping(filtered),0.9933676545614768,NZ_CP053893_1,region001,Genome3,0.2492015285,5984367,1491313.4035049595,41902715.599559285,7.00202972169977,wgsim,0.03,270,0.1,-2.0020297216997696,-0.2859213401358955
789,NZ_CP053893.1.region001,,3.5544835132043566,,,,3.0,,,,,,sample_0,0_1GB,mapping(filtered),0.9325634247020084,NZ_CP053893_1,region001,Genome3,0.2001325207799867,5984367,1197666.4529825666,35185401.72860815,5.879552796245308,wgsim,0.03,270,0.1,-2.8795527962453082,-0.4897571118137072
837,NZ_CP053893.1.region001,,2.4331059522499725,,,,2.0,,,,,,sample_2,0_1GB,mapping(filtered),0.8430963313389916,NZ_CP053893_1,region001,Genome3,0.115910017,5984367,693648.0807042391,22008094.17146788,3.677597675989437,wgsim,0.03,270,0.1,-1.6775976759894369,-0.4561667218092552
885,NZ_CP053893.1.region001,,4.277753758947014,,,,4.0,,,,,,sample_4,0_1GB,mapping(filtered),0.9654932517044664,NZ_CP053893_1,region001,Genome3,0.2006481807,5984367,1200752.351191117,34719461.130607195,5.801693166646897,wgsim,0.03,270,0.1,-1.8016931666468974,-0.31054609661272214
933,NZ_CP053893.1.region001,,4.005936707042658,,,,4.0,,,,,,sample_1,0_1GB,mapping(filtered),0.9687398543666804,NZ_CP053893_1,region001,Genome3,0.2125092116,5984367,1271733.1130950572,39669170.94861706,6.6287998293916575,wgsim,0.03,270,0.1,-2.6287998293916575,-0.39657251645097713
501,NZ_CP053893.1.region001,,7.667130467046983,,,,7.0,,,,,,sample_3,0_2GB,mapping(filtered),1.0,NZ_CP053893_1,region001,Genome3,0.2015149802,5984367,1205939.5975145334,73727521.08833292,12.320019993481838,wgsim,0.03,270,0.2,-5.3200199934818375,-0.431819103889158
549,NZ_CP053893.1.region001,,6.73156698065055,,,,6.0,,,,,,sample_0,0_2GB,mapping(filtered),0.9995361996196837,NZ_CP053893_1,region001,Genome3,0.192839769719284,5984367,1154023.9541956824,64442094.20563304,10.768406116408476,wgsim,0.03,270,0.2,-4.768406116408476,-0.4428144764286486
597,NZ_CP053893.1.region001,,7.359721577726218,,,,7.0,,,,,,sample_2,0_2GB,mapping(filtered),0.999489819581652,NZ_CP053893_1,region001,Genome3,0.2100748094,5984367,1257164.7569046498,74857304.41655411,12.508809104881788,wgsim,0.03,270,0.2,-5.508809104881788,-0.4403943699749864
645,NZ_CP053893.1.region001,,11.576689392885305,,,,11.0,,,,,,sample_4,0_2GB,mapping(filtered),1.0,NZ_CP053893_1,region001,Genome3,0.321679055667832,5984367,1925045.5253297368,99353106.3126222,16.602107844091478,wgsim,0.03,270,0.2,-5.602107844091478,-0.33743352932653137
693,NZ_CP053893.1.region001,,7.085282173365075,,,,7.0,,,,,,sample_1,0_2GB,mapping(filtered),0.9935995547516348,NZ_CP053893_1,region001,Genome3,0.1848497796,5984367,1106208.9209955132,64713312.00309388,10.81372716664835,wgsim,0.03,270,0.2,-3.8137271666483503,-0.3526746243802628
981,NZ_CP053893.1.region001,,8.950373359306155,,,,9.0,,,,,,sample_3,0_3GB,mapping(filtered),1.0,NZ_CP053893_1,region001,Genome3,0.1655990714165599,5984367,991005.6182159045,85876345.63469772,14.35011349315604,wgsim,0.03,270,0.3,-5.350113493156041,-0.37282725991732785
1029,NZ_CP053893.1.region001,,13.881777283057373,,,,14.0,,,,,,sample_0,0_3GB,mapping(filtered),1.0,NZ_CP053893_1,region001,Genome3,0.2514275049748572,5984367,1504634.4636638714,125104827.65313572,20.905273298435024,wgsim,0.03,270,0.3,-6.905273298435024,-0.33031251014316826
1077,NZ_CP053893.1.region001,,10.418579843235472,,,,10.0,,,,,,sample_2,0_3GB,mapping(filtered),1.0,NZ_CP053893_1,region001,Genome3,0.1887408381188741,5984367,1129494.4431909325,100608450.4433874,16.81187842312936,wgsim,0.03,270,0.3,-6.811878423129361,-0.40518246989924395
1125,NZ_CP053893.1.region001,,11.964055470525484,,,,12.0,,,,,,sample_4,0_3GB,mapping(filtered),1.0,NZ_CP053893_1,region001,Genome3,0.2176674351217667,5984367,1302601.8157173416,115451886.49298362,19.292247031805307,wgsim,0.03,270,0.3,-7.2922470318053065,-0.37798847484086573
1173,NZ_CP053893.1.region001,,12.36051203561987,,,,12.0,,,,,,sample_1,0_3GB,mapping(filtered),1.0,NZ_CP053893_1,region001,Genome3,0.2025255253,5984367,1211987.070262985,106118612.30762891,17.732637772320604,wgsim,0.03,270,0.3,-5.732637772320604,-0.3232817275086308
21,NZ_CP053893.1.region001,,21.90093223876444,,,,22.0,,,,,,sample_3,0_5GB,mapping(filtered),1.0,NZ_CP053893_1,region001,Genome3,0.2259356548,5984367,1352081.8767085115,199892984.20348692,33.40252765304784,wgsim,0.03,270,0.5,-11.40252765304784,-0.3413672094365412
69,NZ_CP053893.1.region001,,20.213997495477948,,,,20.0,,,,,,sample_0,0_5GB,mapping(filtered),1.0,NZ_CP053893_1,region001,Genome3,0.2258141711774186,5984367,1351354.8741264949,193643398.09683293,32.35820899634547,wgsim,0.03,270,0.5,-12.358208996345468,-0.3819188199736643
117,NZ_CP053893.1.region001,,19.3715504846714,,,,19.0,,,,,,sample_2,0_5GB,mapping(filtered),1.0,NZ_CP053893_1,region001,Genome3,0.2084517122,5984367,1247451.5475831777,189578348.40058476,31.678930854438693,wgsim,0.03,270,0.5,-12.678930854438693,-0.4002322841227511
165,NZ_CP053893.1.region001,,16.5530819535272,,,,16.0,,,,,,sample_4,0_5GB,mapping(filtered),1.0,NZ_CP053893_1,region001,Genome3,0.1795787814179578,5984367,1074665.3334178398,162584590.55086356,27.168218551914272,wgsim,0.03,270,0.5,-11.168218551914272,-0.4110765868057757
213,NZ_CP053893.1.region001,,15.834005843884793,,,,16.0,,,,,,sample_1,0_5GB,mapping(filtered),1.0,NZ_CP053893_1,region001,Genome3,0.1720816903655836,5984367,1029799.9891280164,163949162.8621889,27.396241383957385,wgsim,0.03,270,0.5,-11.396241383957385,-0.4159782805326998
261,NZ_CP053893.1.region001,,40.48003339362738,,,,40.0,,,,,,sample_3,1GB,mapping(filtered),1.0,NZ_CP053893_1,region001,Genome3,0.2212976280221297,5984367,1324326.2223139084,385048015.7190359,64.3423131835056,wgsim,0.03,270,1.0,-24.342313183505595,-0.3783251173155808
309,NZ_CP053893.1.region001,,29.129539446222346,,,,29.0,,,,,,sample_0,1GB,mapping(filtered),1.0,NZ_CP053893_1,region001,Genome3,0.1581312767,5984367,946315.5939513488,297254490.7622893,49.671835093384026,wgsim,0.03,270,1.0,-20.671835093384026,-0.4161681374267846
357,NZ_CP053893.1.region001,,29.05709382681694,,,,29.0,,,,,,sample_2,1GB,mapping(filtered),1.0,NZ_CP053893_1,region001,Genome3,0.1606889204,5984367,961621.4725073868,297906103.7775545,49.78072096473269,wgsim,0.03,270,1.0,-20.780720964732687,-0.41744515872831284
405,NZ_CP053893.1.region001,,43.18770001391401,,,,43.0,,,,,,sample_4,1GB,mapping(filtered),1.0,NZ_CP053893_1,region001,Genome3,0.2365585429,5984367,1415653.1376988443,422115705.4071983,70.5364001584793,wgsim,0.03,270,1.0,-27.536400158479296,-0.390385674582361
453,NZ_CP053893.1.region001,,34.04035063308752,,,,34.0,,,,,,sample_1,1GB,mapping(filtered),1.0,NZ_CP053893_1,region001,Genome3,0.1826256181,5984367,1092898.7223122427,340310202.693054,56.866532866893685,wgsim,0.03,270,1.0,-22.866532866893685,-0.402108792537377
747,NZ_CP053893.1.region001,,4.689560183023625,,,,5.0,,,,,,sample_3,0_1GB,mapping(unfiltered),0.9933676545614768,NZ_CP053893_1,region001,Genome3,0.2492015285,5984367,1491313.4035049595,41902715.599559285,7.00202972169977,wgsim,0.03,270,0.1,-2.0020297216997696,-0.2859213401358955
795,NZ_CP053893.1.region001,,3.5544835132043566,,,,3.0,,,,,,sample_0,0_1GB,mapping(unfiltered),0.9325634247020084,NZ_CP053893_1,region001,Genome3,0.2001325207799867,5984367,1197666.4529825666,35185401.72860815,5.879552796245308,wgsim,0.03,270,0.1,-2.8795527962453082,-0.4897571118137072
843,NZ_CP053893.1.region001,,2.4331059522499725,,,,2.0,,,,,,sample_2,0_1GB,mapping(unfiltered),0.8430963313389916,NZ_CP053893_1,region001,Genome3,0.115910017,5984367,693648.0807042391,22008094.17146788,3.677597675989437,wgsim,0.03,270,0.1,-1.6775976759894369,-0.4561667218092552
891,NZ_CP053893.1.region001,,4.277753758947014,,,,4.0,,,,,,sample_4,0_1GB,mapping(unfiltered),0.9654932517044664,NZ_CP053893_1,region001,Genome3,0.2006481807,5984367,1200752.351191117,34719461.130607195,5.801693166646897,wgsim,0.03,270,0.1,-1.8016931666468974,-0.31054609661272214
939,NZ_CP053893.1.region001,,4.005936707042658,,,,4.0,,,,,,sample_1,0_1GB,mapping(unfiltered),0.9687398543666804,NZ_CP053893_1,region001,Genome3,0.2125092116,5984367,1271733.1130950572,39669170.94861706,6.6287998293916575,wgsim,0.03,270,0.1,-2.6287998293916575,-0.39657251645097713
507,NZ_CP053893.1.region001,,7.667130467046983,,,,7.0,,,,,,sample_3,0_2GB,mapping(unfiltered),1.0,NZ_CP053893_1,region001,Genome3,0.2015149802,5984367,1205939.5975145334,73727521.08833292,12.320019993481838,wgsim,0.03,270,0.2,-5.3200199934818375,-0.431819103889158
555,NZ_CP053893.1.region001,,6.73156698065055,,,,6.0,,,,,,sample_0,0_2GB,mapping(unfiltered),0.9995361996196837,NZ_CP053893_1,region001,Genome3,0.192839769719284,5984367,1154023.9541956824,64442094.20563304,10.768406116408476,wgsim,0.03,270,0.2,-4.768406116408476,-0.4428144764286486
603,NZ_CP053893.1.region001,,7.359721577726218,,,,7.0,,,,,,sample_2,0_2GB,mapping(unfiltered),0.999489819581652,NZ_CP053893_1,region001,Genome3,0.2100748094,5984367,1257164.7569046498,74857304.41655411,12.508809104881788,wgsim,0.03,270,0.2,-5.508809104881788,-0.4403943699749864
651,NZ_CP053893.1.region001,,11.576689392885305,,,,11.0,,,,,,sample_4,0_2GB,mapping(unfiltered),1.0,NZ_CP053893_1,region001,Genome3,0.321679055667832,5984367,1925045.5253297368,99353106.3126222,16.602107844091478,wgsim,0.03,270,0.2,-5.602107844091478,-0.33743352932653137
699,NZ_CP053893.1.region001,,7.085282173365075,,,,7.0,,,,,,sample_1,0_2GB,mapping(unfiltered),0.9935995547516348,NZ_CP053893_1,region001,Genome3,0.1848497796,5984367,1106208.9209955132,64713312.00309388,10.81372716664835,wgsim,0.03,270,0.2,-3.8137271666483503,-0.3526746243802628
987,NZ_CP053893.1.region001,,8.950373359306155,,,,9.0,,,,,,sample_3,0_3GB,mapping(unfiltered),1.0,NZ_CP053893_1,region001,Genome3,0.1655990714165599,5984367,991005.6182159045,85876345.63469772,14.35011349315604,wgsim,0.03,270,0.3,-5.350113493156041,-0.37282725991732785
1035,NZ_CP053893.1.region001,,13.881777283057373,,,,14.0,,,,,,sample_0,0_3GB,mapping(unfiltered),1.0,NZ_CP053893_1,region001,Genome3,0.2514275049748572,5984367,1504634.4636638714,125104827.65313572,20.905273298435024,wgsim,0.03,270,0.3,-6.905273298435024,-0.33031251014316826
1083,NZ_CP053893.1.region001,,10.418579843235472,,,,10.0,,,,,,sample_2,0_3GB,mapping(unfiltered),1.0,NZ_CP053893_1,region001,Genome3,0.1887408381188741,5984367,1129494.4431909325,100608450.4433874,16.81187842312936,wgsim,0.03,270,0.3,-6.811878423129361,-0.40518246989924395
1131,NZ_CP053893.1.region001,,11.964055470525484,,,,12.0,,,,,,sample_4,0_3GB,mapping(unfiltered),1.0,NZ_CP053893_1,region001,Genome3,0.2176674351217667,5984367,1302601.8157173416,115451886.49298362,19.292247031805307,wgsim,0.03,270,0.3,-7.2922470318053065,-0.37798847484086573
1179,NZ_CP053893.1.region001,,12.36051203561987,,,,12.0,,,,,,sample_1,0_3GB,mapping(unfiltered),1.0,NZ_CP053893_1,region001,Genome3,0.2025255253,5984367,1211987.070262985,106118612.30762891,17.732637772320604,wgsim,0.03,270,0.3,-5.732637772320604,-0.3232817275086308
27,NZ_CP053893.1.region001,,21.90093223876444,,,,22.0,,,,,,sample_3,0_5GB,mapping(unfiltered),1.0,NZ_CP053893_1,region001,Genome3,0.2259356548,5984367,1352081.8767085115,199892984.20348692,33.40252765304784,wgsim,0.03,270,0.5,-11.40252765304784,-0.3413672094365412
75,NZ_CP053893.1.region001,,20.213997495477948,,,,20.0,,,,,,sample_0,0_5GB,mapping(unfiltered),1.0,NZ_CP053893_1,region001,Genome3,0.2258141711774186,5984367,1351354.8741264949,193643398.09683293,32.35820899634547,wgsim,0.03,270,0.5,-12.358208996345468,-0.3819188199736643
123,NZ_CP053893.1.region001,,19.3715504846714,,,,19.0,,,,,,sample_2,0_5GB,mapping(unfiltered),1.0,NZ_CP053893_1,region001,Genome3,0.2084517122,5984367,1247451.5475831777,189578348.40058476,31.678930854438693,wgsim,0.03,270,0.5,-12.678930854438693,-0.4002322841227511
171,NZ_CP053893.1.region001,,16.5530819535272,,,,16.0,,,,,,sample_4,0_5GB,mapping(unfiltered),1.0,NZ_CP053893_1,region001,Genome3,0.1795787814179578,5984367,1074665.3334178398,162584590.55086356,27.168218551914272,wgsim,0.03,270,0.5,-11.168218551914272,-0.4110765868057757
219,NZ_CP053893.1.region001,,15.834005843884793,,,,16.0,,,,,,sample_1,0_5GB,mapping(unfiltered),1.0,NZ_CP053893_1,region001,Genome3,0.1720816903655836,5984367,1029799.9891280164,163949162.8621889,27.396241383957385,wgsim,0.03,270,0.5,-11.396241383957385,-0.4159782805326998
267,NZ_CP053893.1.region001,,40.48003339362738,,,,40.0,,,,,,sample_3,1GB,mapping(unfiltered),1.0,NZ_CP053893_1,region001,Genome3,0.2212976280221297,5984367,1324326.2223139084,385048015.7190359,64.3423131835056,wgsim,0.03,270,1.0,-24.342313183505595,-0.3783251173155808
315,NZ_CP053893.1.region001,,29.129539446222346,,,,29.0,,,,,,sample_0,1GB,mapping(unfiltered),1.0,NZ_CP053893_1,region001,Genome3,0.1581312767,5984367,946315.5939513488,297254490.7622893,49.671835093384026,wgsim,0.03,270,1.0,-20.671835093384026,-0.4161681374267846
363,NZ_CP053893.1.region001,,29.05709382681694,,,,29.0,,,,,,sample_2,1GB,mapping(unfiltered),1.0,NZ_CP053893_1,region001,Genome3,0.1606889204,5984367,961621.4725073868,297906103.7775545,49.78072096473269,wgsim,0.03,270,1.0,-20.780720964732687,-0.41744515872831284
411,NZ_CP053893.1.region001,,43.18770001391401,,,,43.0,,,,,,sample_4,1GB,mapping(unfiltered),1.0,NZ_CP053893_1,region001,Genome3,0.2365585429,5984367,1415653.1376988443,422115705.4071983,70.5364001584793,wgsim,0.03,270,1.0,-27.536400158479296,-0.390385674582361
459,NZ_CP053893.1.region001,,34.04035063308752,,,,34.0,,,,,,sample_1,1GB,mapping(unfiltered),1.0,NZ_CP053893_1,region001,Genome3,0.1826256181,5984367,1092898.7223122427,340310202.693054,56.866532866893685,wgsim,0.03,270,1.0,-22.866532866893685,-0.402108792537377
735,NZ_CP053893.1.region002,19846.0,10.375037790990628,18.64039236305996,0.0,2.0,3.0,5.0,134.0,18410.0,19844.0,18408.0,sample_3,0_1GB,kmerCount,,NZ_CP053893_1,region002,Genome3,0.2492015285,5984367,1491313.4035049595,41902715.599559285,7.00202972169977,wgsim,0.03,270,0.1,-4.00202972169977,-0.5715528040815373
783,NZ_CP053893.1.region002,19846.0,8.932580872719944,17.359451502656164,0.0,1.0,2.0,5.0,127.0,16730.0,19844.0,16728.0,sample_0,0_1GB,kmerCount,,NZ_CP053893_1,region002,Genome3,0.2001325207799867,5984367,1197666.4529825666,35185401.72860815,5.879552796245308,wgsim,0.03,270,0.1,-3.8795527962453082,-0.6598380745424715
831,NZ_CP053893.1.region002,19846.0,6.438677819207901,15.407930655353416,0.0,0.0,1.0,3.0,134.0,14270.0,19844.0,14268.0,sample_2,0_1GB,kmerCount,,NZ_CP053893_1,region002,Genome3,0.115910017,5984367,693648.0807042391,22008094.17146788,3.677597675989437,wgsim,0.03,270,0.1,-2.677597675989437,-0.7280833609046276
879,NZ_CP053893.1.region002,19846.0,9.10546205784541,18.071312877076707,0.0,1.0,2.0,4.0,141.0,16686.0,19844.0,16684.0,sample_4,0_1GB,kmerCount,,NZ_CP053893_1,region002,Genome3,0.2006481807,5984367,1200752.351191117,34719461.130607195,5.801693166646897,wgsim,0.03,270,0.1,-3.8016931666468974,-0.6552730483063611
927,NZ_CP053893.1.region002,19846.0,9.020507910914038,17.439379441875523,0.0,1.0,2.0,4.0,124.0,16856.0,19844.0,16854.0,sample_1,0_1GB,kmerCount,,NZ_CP053893_1,region002,Genome3,0.2125092116,5984367,1271733.1130950572,39669170.94861706,6.6287998293916575,wgsim,0.03,270,0.1,-4.6287998293916575,-0.6982862582254885
495,NZ_CP053893.1.region002,19846.0,17.92330948301925,34.77532485538126,0.0,2.0,4.0,7.0,258.0,19283.0,19844.0,19281.0,sample_3,0_2GB,kmerCount,,NZ_CP053893_1,region002,Genome3,0.2015149802,5984367,1205939.5975145334,73727521.08833292,12.320019993481838,wgsim,0.03,270,0.2,-8.320019993481838,-0.675325202222376
543,NZ_CP053893.1.region002,19846.0,18.09412476065706,35.56256320890923,0.0,2.0,4.0,7.0,263.0,19171.0,19844.0,19169.0,sample_0,0_2GB,kmerCount,,NZ_CP053893_1,region002,Genome3,0.192839769719284,5984367,1154023.9541956824,64442094.20563304,10.768406116408476,wgsim,0.03,270,0.2,-6.768406116408476,-0.6285429842857657
591,NZ_CP053893.1.region002,19846.0,18.503426383150256,35.69123578368263,0.0,2.0,4.0,7.0,245.0,19336.0,19844.0,19334.0,sample_2,0_2GB,kmerCount,,NZ_CP053893_1,region002,Genome3,0.2100748094,5984367,1257164.7569046498,74857304.41655411,12.508809104881788,wgsim,0.03,270,0.2,-8.508809104881788,-0.6802253542714207
639,NZ_CP053893.1.region002,19846.0,24.828076186637105,42.502473300165626,0.0,4.0,6.0,10.0,253.0,19708.0,19844.0,19706.0,sample_4,0_2GB,kmerCount,,NZ_CP053893_1,region002,Genome3,0.321679055667832,5984367,1925045.5253297368,99353106.3126222,16.602107844091478,wgsim,0.03,270,0.2,-10.602107844091478,-0.6386001069053807
687,NZ_CP053893.1.region002,19846.0,16.21026907185327,32.8482999734311,0.0,2.0,3.0,6.0,238.0,18966.0,19844.0,18964.0,sample_1,0_2GB,kmerCount,,NZ_CP053893_1,region002,Genome3,0.1848497796,5984367,1106208.9209955132,64713312.00309388,10.81372716664835,wgsim,0.03,270,0.2,-7.81372716664835,-0.7225748390201127
975,NZ_CP053893.1.region002,19846.0,24.414995465081123,51.18688265833767,0.0,3.0,5.0,8.0,361.0,19685.0,19844.0,19683.0,sample_3,0_3GB,kmerCount,,NZ_CP053893_1,region002,Genome3,0.1655990714165599,5984367,991005.6182159045,85876345.63469772,14.35011349315604,wgsim,0.03,270,0.3,-9.35011349315604,-0.651570699954071
1023,NZ_CP053893.1.region002,19846.0,31.782827773858717,56.73443281956112,0.0,5.0,7.0,12.0,374.0,19839.0,19844.0,19837.0,sample_0,0_3GB,kmerCount,,NZ_CP053893_1,region002,Genome3,0.2514275049748572,5984367,1504634.4636638714,125104827.65313572,20.905273298435024,wgsim,0.03,270,0.3,-13.905273298435024,-0.6651562550715842
1071,NZ_CP053893.1.region002,19846.0,25.259548523631967,49.91158020466114,0.0,3.0,5.0,9.0,361.0,19612.0,19844.0,19610.0,sample_2,0_3GB,kmerCount,,NZ_CP053893_1,region002,Genome3,0.1887408381188741,5984367,1129494.4431909325,100608450.4433874,16.81187842312936,wgsim,0.03,270,0.3,-11.811878423129361,-0.702591234949622
1119,NZ_CP053893.1.region002,19846.0,28.683916154388797,54.33013137207917,0.0,4.0,6.0,10.0,365.0,19725.0,19844.0,19723.0,sample_4,0_3GB,kmerCount,,NZ_CP053893_1,region002,Genome3,0.2176674351217667,5984367,1302601.8157173416,115451886.49298362,19.292247031805307,wgsim,0.03,270,0.3,-13.292247031805307,-0.6889942374204329
1167,NZ_CP053893.1.region002,19846.0,26.31840169303638,51.52597430131637,0.0,4.0,6.0,10.0,353.0,19725.0,19844.0,19723.0,sample_1,0_3GB,kmerCount,,NZ_CP053893_1,region002,Genome3,0.2025255253,5984367,1211987.070262985,106118612.30762891,17.732637772320604,wgsim,0.03,270,0.3,-11.732637772320604,-0.6616408637543154
15,NZ_CP053893.1.region002,19846.0,47.79784339413484,88.4144278841711,1.0,8.0,11.0,16.0,592.0,19846.0,19844.0,19844.0,sample_3,0_5GB,kmerCount,,NZ_CP053893_1,region002,Genome3,0.2259356548,5984367,1352081.8767085115,199892984.20348692,33.40252765304784,wgsim,0.03,270,0.5,-22.40252765304784,-0.6706836047182706
63,NZ_CP053893.1.region002,19846.0,48.44830192482112,89.81219464957927,1.0,8.0,11.0,16.0,592.0,19846.0,19844.0,19844.0,sample_0,0_5GB,kmerCount,,NZ_CP053893_1,region002,Genome3,0.2258141711774186,5984367,1351354.8741264949,193643398.09683293,32.35820899634547,wgsim,0.03,270,0.5,-21.358208996345468,-0.6600553509855154
111,NZ_CP053893.1.region002,19846.0,44.87619671470321,85.5329389122614,1.0,7.0,10.0,15.0,563.0,19846.0,19844.0,19844.0,sample_2,0_5GB,kmerCount,,NZ_CP053893_1,region002,Genome3,0.2084517122,5984367,1247451.5475831777,189578348.40058476,31.678930854438693,wgsim,0.03,270,0.5,-21.678930854438693,-0.6843327811172374
159,NZ_CP053893.1.region002,19846.0,41.8146225939736,83.21659033422353,0.0,6.0,9.0,14.0,578.0,19838.0,19844.0,19836.0,sample_4,0_5GB,kmerCount,,NZ_CP053893_1,region002,Genome3,0.1795787814179578,5984367,1074665.3334178398,162584590.55086356,27.168218551914272,wgsim,0.03,270,0.5,-18.168218551914272,-0.6687305800782488
207,NZ_CP053893.1.region002,19846.0,39.12682656454701,80.99276856743853,0.0,6.0,8.0,13.0,595.0,19833.0,19844.0,19831.0,sample_1,0_5GB,kmerCount,,NZ_CP053893_1,region002,Genome3,0.1720816903655836,5984367,1029799.9891280164,163949162.8621889,27.396241383957385,wgsim,0.03,270,0.5,-19.396241383957385,-0.7079891402663498
255,NZ_CP053893.1.region002,19846.0,95.88556888037893,178.4122687006804,5.0,17.0,20.0,27.0,1130.0,19846.0,19844.0,19844.0,sample_3,1GB,kmerCount,,NZ_CP053893_1,region002,Genome3,0.2212976280221297,5984367,1324326.2223139084,385048015.7190359,64.3423131835056,wgsim,0.03,270,1.0,-44.342313183505595,-0.6891625586577904
303,NZ_CP053893.1.region002,19846.0,75.17167187342538,158.561379809972,3.0,12.0,15.0,21.0,1137.0,19846.0,19844.0,19844.0,sample_0,1GB,kmerCount,,NZ_CP053893_1,region002,Genome3,0.1581312767,5984367,946315.5939513488,297254490.7622893,49.671835093384026,wgsim,0.03,270,1.0,-34.671835093384026,-0.6980180021173024
351,NZ_CP053893.1.region002,19846.0,76.36445631361484,159.38797389577357,3.0,12.0,15.0,22.0,1100.0,19846.0,19844.0,19844.0,sample_2,1GB,kmerCount,,NZ_CP053893_1,region002,Genome3,0.1606889204,5984367,961621.4725073868,297906103.7775545,49.78072096473269,wgsim,0.03,270,1.0,-34.78072096473269,-0.6986785303767136
399,NZ_CP053893.1.region002,19846.0,98.94774765695858,180.57616262161315,7.0,18.0,22.0,30.0,1170.0,19846.0,19844.0,19844.0,sample_4,1GB,kmerCount,,NZ_CP053893_1,region002,Genome3,0.2365585429,5984367,1415653.1376988443,422115705.4071983,70.5364001584793,wgsim,0.03,270,1.0,-48.536400158479296,-0.6881042986235335
447,NZ_CP053893.1.region002,19846.0,82.76312607074473,165.36065403697006,3.0,14.0,17.0,24.0,1105.0,19846.0,19844.0,19844.0,sample_1,1GB,kmerCount,,NZ_CP053893_1,region002,Genome3,0.1826256181,5984367,1092898.7223122427,340310202.693054,56.866532866893685,wgsim,0.03,270,1.0,-39.866532866893685,-0.7010543962686885
735,NZ_CP053893.1.region002,19846.0,10.375037790990628,18.64039236305996,0.0,2.0,5.68741390083063,5.0,134.0,18410.0,19844.0,18408.0,sample_3,0_1GB,kmerCount(corrected),,NZ_CP053893_1,region002,Genome3,0.2492015285,5984367,1491313.4035049595,41902715.599559285,7.00202972169977,wgsim,0.03,270,0.1,-1.3146158208691396,-0.18774782072047697
783,NZ_CP053893.1.region002,19846.0,8.932580872719944,17.359451502656164,0.0,1.0,3.79160926722042,5.0,127.0,16730.0,19844.0,16728.0,sample_0,0_1GB,kmerCount(corrected),,NZ_CP053893_1,region002,Genome3,0.2001325207799867,5984367,1197666.4529825666,35185401.72860815,5.879552796245308,wgsim,0.03,270,0.1,-2.0879435290248884,-0.3551194455398466
831,NZ_CP053893.1.region002,19846.0,6.438677819207901,15.407930655353416,0.0,0.0,1.89580463361021,3.0,134.0,14270.0,19844.0,14268.0,sample_2,0_1GB,kmerCount(corrected),,NZ_CP053893_1,region002,Genome3,0.115910017,5984367,693648.0807042391,22008094.17146788,3.677597675989437,wgsim,0.03,270,0.1,-1.781793042379227,-0.48449917564727785
879,NZ_CP053893.1.region002,19846.0,9.10546205784541,18.071312877076707,0.0,1.0,3.79160926722042,4.0,141.0,16686.0,19844.0,16684.0,sample_4,0_1GB,kmerCount(corrected),,NZ_CP053893_1,region002,Genome3,0.2006481807,5984367,1200752.351191117,34719461.130607195,5.801693166646897,wgsim,0.03,270,0.1,-2.0100838994264776,-0.34646504764887637
927,NZ_CP053893.1.region002,19846.0,9.020507910914038,17.439379441875523,0.0,1.0,3.79160926722042,4.0,124.0,16856.0,19844.0,16854.0,sample_1,0_1GB,kmerCount(corrected),,NZ_CP053893_1,region002,Genome3,0.2125092116,5984367,1271733.1130950572,39669170.94861706,6.6287998293916575,wgsim,0.03,270,0.1,-2.8371905621712377,-0.42800969032000685
495,NZ_CP053893.1.region002,19846.0,17.92330948301925,34.77532485538126,0.0,2.0,7.58321853444084,7.0,258.0,19283.0,19844.0,19281.0,sample_3,0_2GB,kmerCount(corrected),,NZ_CP053893_1,region002,Genome3,0.2015149802,5984367,1205939.5975145334,73727521.08833292,12.320019993481838,wgsim,0.03,270,0.2,-4.736801459040998,-0.38448001395672254
543,NZ_CP053893.1.region002,19846.0,18.09412476065706,35.56256320890923,0.0,2.0,7.58321853444084,7.0,263.0,19171.0,19844.0,19169.0,sample_0,0_2GB,kmerCount(corrected),,NZ_CP053893_1,region002,Genome3,0.192839769719284,5984367,1154023.9541956824,64442094.20563304,10.768406116408476,wgsim,0.03,270,0.2,-3.1851875819676367,-0.29579006842193406
591,NZ_CP053893.1.region002,19846.0,18.503426383150256,35.69123578368263,0.0,2.0,7.58321853444084,7.0,245.0,19336.0,19844.0,19334.0,sample_2,0_2GB,kmerCount(corrected),,NZ_CP053893_1,region002,Genome3,0.2100748094,5984367,1257164.7569046498,74857304.41655411,12.508809104881788,wgsim,0.03,270,0.2,-4.925590570440948,-0.3937697449166962
639,NZ_CP053893.1.region002,19846.0,24.828076186637105,42.502473300165626,0.0,4.0,11.37482780166126,10.0,253.0,19708.0,19844.0,19706.0,sample_4,0_2GB,kmerCount(corrected),,NZ_CP053893_1,region002,Genome3,0.321679055667832,5984367,1925045.5253297368,99353106.3126222,16.602107844091478,wgsim,0.03,270,0.2,-5.227280042430218,-0.3148564080849863
